Summary: {Weight} {token}: {words[0:10]}
0.0178913    3 bread          : 麵麭, 麺麭, 麪包
0.0000246    1 bulge          : 隆起
0.0000246    2 carnal         : 色慾, 色欲
0.0000245    2 heat           : 起こす, 起す
0.0000244    1 deceive        : 言い包める
0.0000244    1 explain        : 言い包める
0.0000243    1 anamnesis      : 想起
0.0000243    1 making         : 配慮
0.0000243    1 opinion        : 支配
0.0000243    1 ascendency     : 興起
0.0000242    2 vortex         : 渦巻, 渦巻き
0.0000242    1 swell          : 隆起
0.0000242    3 tawny          : 茶色い, ちゃ色, 茶色
0.0000242    2 sesame         : 巻繊, 七色
0.0000240    1 eager          : 躍起
0.0000238    1 unpleasant     : 言い包める
0.0000237    1 booting        : 起動
0.0000236    3 cheerful       : ばら色, バラ色, 薔薇色
0.0000236    1 uprising       : 蜂起
0.0000236    1 pocket         : 懐抱
0.0000235    2 yellowish      : たまご色, 卵色
0.0000235    3 desire         : 色慾, 色欲, 色気
0.0000235    1 evidence       : 言い包める
0.0000234    2 enclose        : 取り巻く, 取巻く
0.0000234    2 bicycle        : 巻き込み, 巻込み
0.0000233    3 unusual        : 色変り, 色変わり, 異色
0.0000233    1 counter        : 包み
0.0000232    2 usage          : 色使い, 色遣い
0.0000232    1 erection       : 勃起
0.0000230    2 square         : 角巻, 角巻き
0.0000229    2 surround       : 取り巻く, 取巻く
0.0000228    1 return         : 高配
0.0000227    2 colorant       : 色素, 着色
0.0000227    1 twist          : 巻き落とし
0.0000227    1 aqua           : 水色
0.0000226    1 long           : 長巻
0.0000226    1 revolt         : 蜂起
0.0000225    1 paramour       : 色
0.0000222    1 go             : 絶やす
0.0000222    1 bearing        : 懐抱
0.0000222    2 appearance     : 辞色, 色
0.0000221    2 rust           : さび色, 錆色
0.0000221    1 stirring       : 奮起
0.0000220    1 rate           : 高配
0.0000219    1 realm          : 色界
0.0000219    2 passion        : 色道, 色情
0.0000218    1 responsibility : 抱える
0.0000218    2 appetite       : 色慾, 色欲
0.0000217    1 wire           : 巻き替え
0.0000217    1 penis          : 勃起
0.0000216    1 employee       : 抱え
0.0000216    1 market         : 気配
0.0000216    1 provocation    : 惹起
0.0000216    2 monochrome     : 単色, 一色
0.0000215    1 power          : 送配
0.0000213    1 excited        : 躍起
0.0000212    2 point          : 起点, 起算
0.0000212    1 government     : 支配
0.0000211    1 causation      : 縁起
0.0000210    1 replacement    : 巻き替え
0.0000210    2 speaking       : 巻き舌, 巻舌
0.0000209    1 humour         : 気色
0.0000209    2 allure         : 色香, 色気
0.0000208    1 boot           : 起ち上がる
0.0000207    2 whirl          : うず巻く, 渦巻く
0.0000206    1 wet            : 濡れ色
0.0000206    1 undulation     : 起伏
0.0000205    1 spiritual      : 発起
0.0000205    1 posing         : 提起
0.0000204    3 autumn         : 秋色, 色づく, 色付く
0.0000204    1 actor          : 色子
0.0000203    1 resolution     : 発起
0.0000203    1 lawsuit        : 提起
0.0000200    2 printing       : 色刷, 色刷り
0.0000200    1 retrieval      : 想起
0.0000199    2 vehicle        : 巻き込み, 巻込み
0.0000199    1 emotion        : 勃起
0.0000199    1 filing         : 提起
0.0000198    1 phase          : 色相
0.0000198    1 member         : 抱える
0.0000197    1 counterclockwise: 左巻き
0.0000197    1 detonation     : 起爆
0.0000197    1 component      : 色差
0.0000196    1 plant          : 蟻巻
0.0000192    1 ignition       : 起爆
0.0000192    1 scent          : 色香
0.0000190    2 peach          : もも色, 桃色
0.0000190    1 milk           : 乳色
0.0000189    1 primary        : 原色
0.0000187    1 reckoning      : 起算
0.0000186    1 lodging        : 提起
0.0000186    1 opponent       : 巻き替え
0.0000186    1 prosecution    : 起訴
0.0000184    1 activation     : 起動
0.0000184    1 classification : 色分け
0.0000184    1 happening      : 生起
0.0000183    1 stimulation    : 振起
0.0000183    1 indictment     : 起訴
0.0000180    1 issuing        : 起債
0.0000179    1 arousal        : 喚起
0.0000179    1 bathing        : 湯巻き
0.0000177    1 swarthy        : 色黒
0.0000177    1 claim          : 提起
0.0000176    1 tune           : 色
0.0000174    1 imitative      : 声色
0.0000173    1 constricted    : 揚巻
0.0000173    1 chowder        : 巻繊
0.0000173    1 dramatization  : 脚色
0.0000172    1 blaze          : 起きる
0.0000171    1 garment        : 湯巻き
0.0000171    1 searching      : 物色
0.0000171    2 shape          : 渦巻, 渦巻き
0.0000171    1 aphid          : 蟻巻
0.0000171    1 achromatic     : 無色
0.0000171    1 abnormal       : 左巻き
0.0000170    1 video          : 色差
0.0000170    1 personality    : 色
0.0000170    1 mood           : 気色
0.0000169    1 vow            : 起請
0.0000166    1 explosion      : 起爆
0.0000165    1 encouragement  : 振起
0.0000165    2 sweep          : うず巻く, 渦巻く
0.0000163    1 restoration    : 再起
0.0000162    1 eccentric      : 左巻き
0.0000161    1 colorless      : 無色
0.0000160    1 stewed         : 巻繊
0.0000160    1 doctrine       : 縁起
0.0000158    1 burdock        : 巻繊
0.0000158    1 prismatic      : 七色
0.0000157    1 appointment    : 起用
0.0000156    1 enterprise     : 起業
0.0000156    1 assorted       : 雑色
0.0000155    2 vividness      : 色あせる, 色褪せる
0.0000155    1 mimicry        : 声色
0.0000153    1 carrot         : 巻繊
0.0000152    2 clothing       : 色物, 色直し
0.0000151    1 succession     : 継起
0.0000151    1 stem           : 起因
0.0000151    1 question       : 提起
0.0000151    1 omen           : 縁起
0.0000150    1 salaciousness  : 好色
0.0000149    1 engine         : 起動
0.0000149    1 impartial      : 無色
0.0000149    1 soybean        : 巻繊
0.0000148    1 dependent      : 縁起
0.0000148    1 problem        : 提起
0.0000147    2 redden         : 色づく, 色付く
0.0000147    1 draft          : 起稿
0.0000147    1 cold           : 寒色
0.0000147    1 sodomy         : 男色
0.0000147    1 louse          : 蟻巻
0.0000147    1 razor          : 揚巻
0.0000145    2 embellishment  : 脚色, 色どり
0.0000144    1 grudging       : 怨色
0.0000143    1 case           : 提起
0.0000142    2 ripen          : 色づく, 色付く
0.0000142    1 achromatism    : 色消し
0.0000142    1 loveliness     : 色香
0.0000142    1 overglaze      : 色絵
0.0000140    1 computer       : 起動
0.0000140    1 allegiance     : 旗色
0.0000140    2 freshness      : 色あせる, 色褪せる
0.0000139    1 energy         : 興起
0.0000139    1 seducer        : 色魔
0.0000138    1 affiliation    : 旗色
0.0000138    1 leg            : 起き出す
0.0000138    1 role           : 起用
0.0000137    1 cayenne        : 七色
0.0000137    1 speak          : 息巻く
0.0000137    1 lasciviousness : 好色
0.0000136    1 loop           : 揚巻
0.0000136    1 ibis           : 鴇色
0.0000136    1 sleep          : 起臥
0.0000136    1 homosexuality  : 男色
0.0000135    1 act            : 起つ
0.0000134    1 contract       : 起案
0.0000134    1 seed           : 巻繊
0.0000134    1 fawning        : 令色
0.0000133    1 bill           : 起草
0.0000133    2 ripe           : 色づく, 色付く
0.0000133    1 daikon         : 巻繊
0.0000133    1 twisted        : 揚巻
0.0000132    1 gloom          : 憂色
0.0000131    1 worried        : 愁色
0.0000131    1 tan            : 渋色
0.0000131    1 distance       : 遠巻き
0.0000131    1 unmixed        : 原色
0.0000130    1 stay           : 起きる
0.0000130    1 clam           : 揚巻
0.0000130    2 nuance         : 色合, 色合い
0.0000130    1 leer           : 色目
0.0000129    1 neutral        : 無色
0.0000129    1 melancholy     : 憂色
0.0000129    1 vegetable      : 巻繊
0.0000128    1 outlook        : 旗色
0.0000127    1 libertine      : 色魔
0.0000127    1 luck           : 縁起
0.0000127    2 stale          : 色あせる, 色褪せる
0.0000127    1 rainbow        : 七色
0.0000127    1 servile        : 令色
0.0000127    1 clerical       : 鈍色
0.0000126    1 slight         : 色弱
0.0000126    1 anxious        : 憂色
0.0000126    1 crested        : 鴇色
0.0000126    1 pin            : 揚巻
0.0000125    1 regain         : 巻き返す
0.0000125    1 dusk           : 暮色
0.0000125    1 electromagnet  : 巻数
0.0000125    1 character      : 色
0.0000124    1 sorrow         : 憂色
0.0000124    1 everything     : 縁起
0.0000124    1 twilight       : 暮色
0.0000124    1 ingratiation   : 色目
0.0000121    1 bowstring      : 弦巻
0.0000121    1 lewdness       : 好色
0.0000121    1 soot           : 煤色
0.0000120    1 Aquilegia      : 小田巻
0.0000120    1 columbine      : 小田巻
0.0000120    1 debauchery     : 漁色
0.0000119    1 prostitution   : 売色
0.0000118    1 ogle           : 色目
0.0000118    1 sycophancy     : 色目
0.0000118    1 facial         : 目色
0.0000118    1 dissipation    : 酒色
0.0000118    1 citrus         : 七色
0.0000118    1 blend          : 七色
0.0000117    1 pigment        : 色素
0.0000115    1 dance          : 揚巻
0.0000115    1 joyful         : 喜色
0.0000114    1 composure      : 神色
0.0000113    1 hanging        : 揚巻
0.0000113    1 peel           : 七色
0.0000112    1 moonlight      : 月色
0.0000112    1 sexy           : 色男
0.0000111    1 antique        : 古色
0.0000111    1 wing           : 鴇色
0.0000110    1 roof           : 揚巻
0.0000110    1 oil            : 巻繊
0.0000110    1 grouping       : 色分け
0.0000110    2 dull           : 色あせる, 色褪せる
0.0000109    1 healthy        : 生色
0.0000109    1 enthuse        : 息巻く
0.0000109    1 middle         : 揚巻
0.0000108    1 pepper         : 七色
0.0000107    1 glad           : 喜色
0.0000107    1 rake           : 色魔
0.0000107    1 reproduction   : 原色
0.0000107    1 wit            : 才色
0.0000106    1 amorous        : 色目
0.0000106    1 consecutive    : 通巻
0.0000106    1 groom          : 色直し
0.0000105    1 stunning       : 圧巻
0.0000104    1 attain         : 色仕掛け
0.0000103    1 guy            : 色男
0.0000103    1 transformer    : 巻数
0.0000102    1 custard        : 小田巻
0.0000100    1 angry          : 温色
0.0000100    1 blossom        : 桜色
0.0000100    1 ink            : 墨色
0.0000099    1 bride          : 色直し
0.0000098    1 handsome       : 色悪
0.0000098    1 strength       : 巻き返す
0.0000097    1 villain        : 色悪
0.0000097    1 wine           : 酒色
0.0000095    2 fruit          : 色づく, 色付く
0.0000095    1 spare          : 弦巻
0.0000094    1 unwillingness  : 難色
0.0000094    1 glance         : 色目
0.0000094    1 iron           : 鉄色
0.0000093    1 highlight      : 圧巻
0.0000093    1 striking       : 原色
0.0000092    1 pottery        : 色絵
0.0000092    1 sapphire       : 色石
0.0000091    1 earth          : 土色
0.0000090    1 cherry         : 桜色
0.0000090    2 feel           : 色合, 色合い
0.0000090    1 flower         : 花色
0.0000088    1 idiosyncrasy   : 特色
0.0000088    1 reception      : 色直し
0.0000088    1 reluctance     : 難色
0.0000088    1 seductiveness  : 色気
0.0000087    1 single         : 単色
0.0000086    1 rhetorical     : 潤色
0.0000086    1 original       : 原色
0.0000086    1 furious        : 息巻く
0.0000086    1 speech         : 辞色
0.0000086    1 incredible     : 圧巻
0.0000085    1 staining       : 染色
0.0000085    1 hemp           : 小田巻
0.0000085    1 opposed        : 原色
0.0000085    1 ruby           : 色石
0.0000085    1 disapproval    : 難色
0.0000084    1 yarn           : 小田巻
0.0000084    1 bleaching      : 脱色
0.0000083    1 timbre         : 音色
0.0000083    1 hollow         : 小田巻
0.0000083    1 shopping       : 物色
0.0000083    1 fabric         : 色物
0.0000081    1 page           : 巻頭
0.0000081    1 cinnabar       : 朱色
0.0000080    1 rage           : 息巻く
0.0000080    1 blood          : 血色
0.0000079    1 goods          : 諸色
0.0000079    1 suitable       : 物色
0.0000079    1 wound          : 小田巻
0.0000079    1 magazine       : 巻頭
0.0000078    1 read           : 巻数
0.0000078    1 monk           : 巻数
0.0000077    1 ground         : 地色
0.0000077    1 inferiority    : 遜色
0.0000076    1 vermilion      : 朱色
0.0000075    1 graciousness   : 色気
0.0000075    1 storm          : 息巻く
0.0000073    1 clothes        : 色直し
0.0000073    1 melon          : 五色
0.0000073    1 diamond        : 色石
0.0000072    1 characteristic : 特色
0.0000072    1 remarkable     : 出色
0.0000072    1 communism      : 赤色
0.0000071    1 feature        : 特色
0.0000071    1 negative       : 敗色
0.0000071    1 exaggeration   : 脚色
0.0000070    1 shrill         : 黄色い
0.0000070    1 egg            : 小田巻
0.0000070    1 spice          : 色どり
0.0000070    1 navy           : 紺色
0.0000069    1 embroidery     : 脚色
0.0000068    1 production     : 発色
0.0000068    1 base           : 小田巻
0.0000068    1 distinctive    : 異色
0.0000067    1 dish           : 小田巻
0.0000067    1 brilliance     : 色どり
0.0000067    1 matter         : 巻頭
0.0000064    1 singular       : 異色
0.0000064    1 elegance       : 色気
0.0000063    1 inclination    : 色気
0.0000063    1 outstanding    : 出色
0.0000063    1 feminine       : 色気
0.0000063    1 garnish        : 色どり
0.0000061    1 excellent      : 出色
0.0000061    1 spot           : 特色
0.0000060    1 glow           : 色どり
0.0000057    1 tendency       : 一色
0.0000057    1 silver         : 銀色
0.0000057    1 screen         : 脚色
0.0000057    1 urge           : 色気
0.0000055    1 gold           : 金色
0.0000054    1 caught         : 一色
0.0000053    1 everyone       : 一色
0.0000053    1 presence       : 色気
0.0000052    1 deep           : 紺色
0.0000052    1 opposite       : 色気
0.0000051    1 touch          : 色どり
0.0000051    1 quality        : 音色

--------------------------------------------------------------------------------

TOKEN[ 1]: 0.0178913    3 bread
	bread WORD[ 1,   1]: 0.0089286 麵麭
	bread WORD[ 1,   2]: 0.0089286 麺麭
	bread WORD[ 1,   3]: 0.0000341 麪包
TOKEN[ 2]: 0.0178571    1 Shanghai
	Shanghai WORD[ 2,   1]: 0.0178571 滬
TOKEN[ 3]: 0.0137455    2 curettage
	curettage WORD[ 3,   1]: 0.0068728 掻爬
	curettage WORD[ 3,   2]: 0.0068727 搔爬
TOKEN[ 4]: 0.0137305   17 Japanese
	Japanese WORD[ 4,   1]: 0.0054229 髱
	Japanese WORD[ 4,   2]: 0.0034201 琵琶
	Japanese WORD[ 4,   3]: 0.0023662 芭蕉
	Japanese WORD[ 4,   4]: 0.0017036 枇杷
	Japanese WORD[ 4,   5]: 0.0002565 書紀
	Japanese WORD[ 4,   6]: 0.0002484 圏点
	Japanese WORD[ 4,   7]: 0.0000888 巻纓
	Japanese WORD[ 4,   8]: 0.0000840 紀
	Japanese WORD[ 4,   9]: 0.0000413 改善
	Japanese WORD[ 4,  10]: 0.0000352 艶歌
	Japanese WORD[ 4,  11]: 0.0000215 求肥
	Japanese WORD[ 4,  12]: 0.0000076 巻繊
	Japanese WORD[ 4,  13]: 0.0000063 はだ色
	Japanese WORD[ 4,  14]: 0.0000063 肌色
	Japanese WORD[ 4,  15]: 0.0000063 巻き
	Japanese WORD[ 4,  16]: 0.0000060 七色
	Japanese WORD[ 4,  17]: 0.0000047 巻
TOKEN[ 5]: 0.0124343    1 chignon
	chignon WORD[ 5,   1]: 0.0124343 髱
TOKEN[ 6]: 0.0107477    6 village
	village WORD[ 6,   1]: 0.0065675 村邑
	village WORD[ 6,   2]: 0.0015535 市邑
	village WORD[ 6,   3]: 0.0015394 僻邑
	village WORD[ 6,   4]: 0.0006268 都邑
	village WORD[ 6,   5]: 0.0004221 邑
	village WORD[ 6,   6]: 0.0000385 村起こし
TOKEN[ 7]: 0.0098940    9 sexagenary
	sexagenary WORD[ 7,   1]: 0.0026977 己巳
	sexagenary WORD[ 7,   2]: 0.0013912 丁巳
	sexagenary WORD[ 7,   3]: 0.0012909 己丑
	sexagenary WORD[ 7,   4]: 0.0010861 辛巳
	sexagenary WORD[ 7,   5]: 0.0010665 己未
	sexagenary WORD[ 7,   6]: 0.0007035 癸巳
	sexagenary WORD[ 7,   7]: 0.0006434 己酉
	sexagenary WORD[ 7,   8]: 0.0005271 己卯
	sexagenary WORD[ 7,   9]: 0.0004875 乙巳
TOKEN[ 8]: 0.0094459    2 biwa
	biwa WORD[ 8,   1]: 0.0070443 琵琶
	biwa WORD[ 8,   2]: 0.0012008 枹
TOKEN[ 9]: 0.0089933    9 cycle
	cycle WORD[ 9,   1]: 0.0024521 己巳
	cycle WORD[ 9,   2]: 0.0012646 丁巳
	cycle WORD[ 9,   3]: 0.0011734 己丑
	cycle WORD[ 9,   4]: 0.0009872 辛巳
	cycle WORD[ 9,   5]: 0.0009695 己未
	cycle WORD[ 9,   6]: 0.0006394 癸巳
	cycle WORD[ 9,   7]: 0.0005849 己酉
	cycle WORD[ 9,   8]: 0.0004791 己卯
	cycle WORD[ 9,   9]: 0.0004431 乙巳
TOKEN[10]: 0.0088360    3 hail
	hail WORD[10,   1]: 0.0031224 雹害
	hail WORD[10,   2]: 0.0031222 雹
	hail WORD[10,   3]: 0.0025913 降雹
TOKEN[11]: 0.0085785    9 term
	term WORD[11,   1]: 0.0023390 己巳
	term WORD[11,   2]: 0.0012062 丁巳
	term WORD[11,   3]: 0.0011193 己丑
	term WORD[11,   4]: 0.0009417 辛巳
	term WORD[11,   5]: 0.0009247 己未
	term WORD[11,   6]: 0.0006099 癸巳
	term WORD[11,   7]: 0.0005579 己酉
	term WORD[11,   8]: 0.0004571 己卯
	term WORD[11,   9]: 0.0004227 乙巳
TOKEN[12]: 0.0082130    3 abalone
	abalone WORD[12,   1]: 0.0070637 蚫
	abalone WORD[12,   2]: 0.0006573 熨斗鮑
	abalone WORD[12,   3]: 0.0004920 鮑
TOKEN[13]: 0.0080246    4 kitchen
	kitchen WORD[13,   1]: 0.0029670 庖厨
	kitchen WORD[13,   2]: 0.0029670 庖廚
	kitchen WORD[13,   3]: 0.0020574 庖丁
	kitchen WORD[13,   4]: 0.0000332 包丁
TOKEN[14]: 0.0073928    1 lute
	lute WORD[14,   1]: 0.0073928 琵琶
TOKEN[15]: 0.0071004    2 Cape
	Cape WORD[15,   1]: 0.0023668 山梔子
	Cape WORD[15,   2]: 0.0023668 梔子
TOKEN[16]: 0.0070217    2 gourd
	gourd WORD[16,   1]: 0.0035075 匏
	gourd WORD[16,   2]: 0.0000067 五色
TOKEN[17]: 0.0060190    1 Musa
	Musa WORD[17,   1]: 0.0060190 芭蕉
TOKEN[18]: 0.0059512    4 ear
	ear WORD[18,   1]: 0.0055191 蚫
	ear WORD[18,   2]: 0.0003844 鮑
	ear WORD[18,   3]: 0.0000360 肥える
	ear WORD[18,   4]: 0.0000117 揚巻
TOKEN[19]: 0.0057604    5 shell
	shell WORD[19,   1]: 0.0052743 蚫
	shell WORD[19,   2]: 0.0003673 鮑
	shell WORD[19,   3]: 0.0000898 砲弾
	shell WORD[19,   4]: 0.0000145 巻き貝
	shell WORD[19,   5]: 0.0000145 巻貝
TOKEN[20]: 0.0056222    2 acne
	acne WORD[20,   1]: 0.0045090 大人面皰
	acne WORD[20,   2]: 0.0011133 面皰
TOKEN[21]: 0.0051146    1 banana
	banana WORD[21,   1]: 0.0051146 芭蕉
TOKEN[22]: 0.0048233   24 gun
	gun WORD[22,   1]: 0.0013795 握把
	gun WORD[22,   2]: 0.0003167 鉄炮
	gun WORD[22,   3]: 0.0003065 銃把
	gun WORD[22,   4]: 0.0002648 砲架
	gun WORD[22,   5]: 0.0002290 午砲
	gun WORD[22,   6]: 0.0002246 空砲
	gun WORD[22,   7]: 0.0001450 号砲
	gun WORD[22,   8]: 0.0001387 野砲
	gun WORD[22,   9]: 0.0001381 礼砲
	gun WORD[22,  10]: 0.0001325 砲身
	gun WORD[22,  11]: 0.0001324 砲車
	gun WORD[22,  12]: 0.0001324 砲座
	gun WORD[22,  13]: 0.0001324 砲口
	gun WORD[22,  14]: 0.0001324 砲金
	gun WORD[22,  15]: 0.0001295 副砲
	gun WORD[22,  16]: 0.0001147 山砲
	gun WORD[22,  17]: 0.0000919 砲塔
	gun WORD[22,  18]: 0.0000919 砲台
	gun WORD[22,  19]: 0.0000919 砲声
	gun WORD[22,  20]: 0.0000919 砲
	gun WORD[22,  21]: 0.0000869 発砲
	gun WORD[22,  22]: 0.0000805 鉄砲
	gun WORD[22,  23]: 0.0000768 大砲
	gun WORD[22,  24]: 0.0000703 巨砲
TOKEN[23]: 0.0047832    5 roar
	roar WORD[23,   1]: 0.0015672 咆える
	roar WORD[23,   2]: 0.0015431 砲音
	roar WORD[23,   3]: 0.0007825 咆吼
	roar WORD[23,   4]: 0.0007825 咆哮
	roar WORD[23,   5]: 0.0001080 砲声
TOKEN[24]: 0.0047609    1 Eriobotrya
	Eriobotrya WORD[24,   1]: 0.0047609 枇杷
TOKEN[25]: 0.0045646    7 bewitching
	bewitching WORD[25,   1]: 0.0017584 艷冶
	bewitching WORD[25,   2]: 0.0010437 艷やか
	bewitching WORD[25,   3]: 0.0001581 艶かしい
	bewitching WORD[25,   4]: 0.0001581 艶めかしい
	bewitching WORD[25,   5]: 0.0001413 濃艶
	bewitching WORD[25,   6]: 0.0001175 妖艶
	bewitching WORD[25,   7]: 0.0000718 艶やか
TOKEN[26]: 0.0044913    1 medlar
	medlar WORD[26,   1]: 0.0044913 枇杷
TOKEN[27]: 0.0044177    9 charming
	charming WORD[27,   1]: 0.0016176 艷冶
	charming WORD[27,   2]: 0.0009601 艷やか
	charming WORD[27,   3]: 0.0001454 艶かしい
	charming WORD[27,   4]: 0.0001454 艶めかしい
	charming WORD[27,   5]: 0.0001300 濃艶
	charming WORD[27,   6]: 0.0001113 艶容
	charming WORD[27,   7]: 0.0001087 艶姿
	charming WORD[27,   8]: 0.0001067 優艶
	charming WORD[27,   9]: 0.0000661 艶やか
TOKEN[28]: 0.0043573    1 fiber
	fiber WORD[28,   1]: 0.0043573 芭蕉
TOKEN[29]: 0.0043336    1 loquat
	loquat WORD[29,   1]: 0.0043336 枇杷
TOKEN[30]: 0.0042234    2 knife
	knife WORD[30,   1]: 0.0041563 庖丁
	knife WORD[30,   2]: 0.0000671 包丁
TOKEN[31]: 0.0041705    1 rampancy
	rampancy WORD[31,   1]: 0.0041705 跋扈
TOKEN[32]: 0.0041116    1 reptile
	reptile WORD[32,   1]: 0.0041116 爬虫
TOKEN[33]: 0.0040385    1 prevalence
	prevalence WORD[33,   1]: 0.0040385 跋扈
TOKEN[34]: 0.0040354    1 covered
	covered WORD[34,   1]: 0.0040354 面皰面
TOKEN[35]: 0.0039987    1 shavings
	shavings WORD[35,   1]: 0.0039987 鉋屑
TOKEN[36]: 0.0039643    2 consort
	consort WORD[36,   1]: 0.0031866 公妃
	consort WORD[36,   2]: 0.0003888 妃
TOKEN[37]: 0.0038615    2 domination
	domination WORD[37,   1]: 0.0038271 跋扈
	domination WORD[37,   2]: 0.0000345 支配
TOKEN[38]: 0.0038031    1 gown
	gown WORD[38,   1]: 0.0038031 旗袍
TOKEN[39]: 0.0037580    2 jessamine
	jessamine WORD[39,   1]: 0.0012527 山梔子
	jessamine WORD[39,   2]: 0.0012527 梔子
TOKEN[40]: 0.0037485    1 adult
	adult WORD[40,   1]: 0.0037485 大人面皰
TOKEN[41]: 0.0036935    2 Gardenia
	Gardenia WORD[41,   1]: 0.0012312 山梔子
	Gardenia WORD[41,   2]: 0.0012312 梔子
TOKEN[42]: 0.0036221    5 city
	city WORD[42,   1]: 0.0014039 市邑
	city WORD[42,   2]: 0.0009210 港市
	city WORD[42,   3]: 0.0006167 港町
	city WORD[42,   4]: 0.0005664 都邑
	city WORD[42,   5]: 0.0001140 外港
TOKEN[43]: 0.0036076    5 town
	town WORD[43,   1]: 0.0014823 市邑
	town WORD[43,   2]: 0.0007473 巷間
	town WORD[43,   3]: 0.0007441 巷説
	town WORD[43,   4]: 0.0005980 都邑
	town WORD[43,   5]: 0.0000358 町起こし
TOKEN[44]: 0.0035704    8 tired
	tired WORD[44,   1]: 0.0008343 倦み疲れる
	tired WORD[44,   2]: 0.0007649 食べ飽きる
	tired WORD[44,   3]: 0.0005147 倦む
	tired WORD[44,   4]: 0.0003785 見飽きる
	tired WORD[44,   5]: 0.0003694 聞き飽きる
	tired WORD[44,   6]: 0.0003119 倦きる
	tired WORD[44,   7]: 0.0002469 飽き飽き
	tired WORD[44,   8]: 0.0001497 飽きる
TOKEN[45]: 0.0035506   11 food
	food WORD[45,   1]: 0.0014963 庖丁
	food WORD[45,   2]: 0.0005456 苞苴
	food WORD[45,   3]: 0.0005226 食べ飽きる
	food WORD[45,   4]: 0.0001488 飽食
	food WORD[45,   5]: 0.0000725 苞
	food WORD[45,   6]: 0.0000537 配食
	food WORD[45,   7]: 0.0000451 配給
	food WORD[45,   8]: 0.0000242 包丁
	food WORD[45,   9]: 0.0000080 巻きす
	food WORD[45,  10]: 0.0000080 巻き簀
	food WORD[45,  11]: 0.0000080 巻き簾
TOKEN[46]: 0.0035495    1 mandarin
	mandarin WORD[46,   1]: 0.0035495 旗袍
TOKEN[47]: 0.0035360    2 plane
	plane WORD[47,   1]: 0.0023523 鉋身
	plane WORD[47,   2]: 0.0011837 鉋
TOKEN[48]: 0.0035092    1 hailstorm
	hailstorm WORD[48,   1]: 0.0035092 降雹
TOKEN[49]: 0.0034083   17 port
	port WORD[49,   1]: 0.0007042 港祭り
	port WORD[49,   2]: 0.0003622 港市
	port WORD[49,   3]: 0.0002829 港外
	port WORD[49,   4]: 0.0002425 港町
	port WORD[49,   5]: 0.0002375 開港
	port WORD[49,   6]: 0.0001738 出港
	port WORD[49,   7]: 0.0001597 要港
	port WORD[49,   8]: 0.0001553 母港
	port WORD[49,   9]: 0.0001367 商港
	port WORD[49,  10]: 0.0001345 外港
	port WORD[49,  11]: 0.0001345 海港
	port WORD[49,  12]: 0.0001291 軍港
	port WORD[49,  13]: 0.0001256 河港
	port WORD[49,  14]: 0.0000988 入港
	port WORD[49,  15]: 0.0000838 港
	port WORD[49,  16]: 0.0000817 帰港
	port WORD[49,  17]: 0.0000817 寄港
TOKEN[50]: 0.0034005   16 used
	used WORD[50,   1]: 0.0014771 鮑結び
	used WORD[50,   2]: 0.0006828 匏
	used WORD[50,   3]: 0.0002772 圏点
	used WORD[50,   4]: 0.0000384 色砂
	used WORD[50,   5]: 0.0000382 肥だめ
	used WORD[50,   6]: 0.0000382 肥溜
	used WORD[50,   7]: 0.0000382 肥溜め
	used WORD[50,   8]: 0.0000262 色出し
	used WORD[50,   9]: 0.0000177 忌み言葉
	used WORD[50,  10]: 0.0000177 忌み詞
	used WORD[50,  11]: 0.0000177 忌言葉
	used WORD[50,  12]: 0.0000177 忌詞
	used WORD[50,  13]: 0.0000095 起用
	used WORD[50,  14]: 0.0000071 巻きす
	used WORD[50,  15]: 0.0000071 巻き簀
	used WORD[50,  16]: 0.0000071 巻き簾
TOKEN[51]: 0.0034004   79 one
	one WORD[51,   1]: 0.0009834 扈従
	one WORD[51,   2]: 0.0002487 飽食
	one WORD[51,   3]: 0.0001841 己が
	one WORD[51,   4]: 0.0001630 已上
	one WORD[51,   5]: 0.0001543 身包み
	one WORD[51,   6]: 0.0001187 倦きる
	one WORD[51,   7]: 0.0000902 改氏
	one WORD[51,   8]: 0.0000695 抱きよせる
	one WORD[51,   9]: 0.0000695 抱き寄せる
	one WORD[51,  10]: 0.0000570 飽きる
	one WORD[51,  11]: 0.0000550 抱える
	one WORD[51,  12]: 0.0000485 把握
	one WORD[51,  13]: 0.0000447 縦抱き
	one WORD[51,  14]: 0.0000445 把む
	one WORD[51,  15]: 0.0000393 搔き抱く
	one WORD[51,  16]: 0.0000370 横抱き
	one WORD[51,  17]: 0.0000367 抱きおろす
	one WORD[51,  18]: 0.0000367 抱き下ろす
	one WORD[51,  19]: 0.0000331 内巻き
	one WORD[51,  20]: 0.0000321 抱き込む
	one WORD[51,  21]: 0.0000321 抱込む
	one WORD[51,  22]: 0.0000311 抱き起こす
	one WORD[51,  23]: 0.0000311 抱き起す
	one WORD[51,  24]: 0.0000292 単記
	one WORD[51,  25]: 0.0000289 改姓
	one WORD[51,  26]: 0.0000288 改印
	one WORD[51,  27]: 0.0000263 抱きかかえる
	one WORD[51,  28]: 0.0000263 抱き抱える
	one WORD[51,  29]: 0.0000261 腕捲り
	one WORD[51,  30]: 0.0000258 絶縁
	one WORD[51,  31]: 0.0000232 物忌
	one WORD[51,  32]: 0.0000232 物忌み
	one WORD[51,  33]: 0.0000231 かき抱く
