element,freq_score,kanji_count,is_kanji
歯,0.002150205439166773,3,True
妾,0.0021484288354898335,4,True
善,0.002142470788499049,3,True
于,0.0021389149750776566,7,True
細,0.002136752136752137,1,True
隊,0.002136737694114466,2,True
離,0.002136659877800407,2,True
像,0.002127659574468085,1,True
型,0.002127659574468085,1,True
割,0.0021231422505307855,1,True
器,0.00211864406779661,1,True
従,0.002117320827238851,2,True
返,0.0021141649048625794,1,True
試,0.002105263157894737,1,True
爿,0.0021000000000000003,21,True
弱,0.002097488677861673,8,True
歌,0.0020920502092050207,1,True
証,0.0020920502092050207,1,True
録,0.0020876826722338203,1,True
肉,0.0020857810498204586,3,True
鬲,0.0020834879918776267,5,True
易,0.0020786815182770595,7,True
春,0.0020778523489932885,5,True
視,0.002074688796680498,1,True
勢,0.002070393374741201,1,True
素,0.002066115702479339,1,True
胡,0.00205616623049468,9,True
虚,0.002048529409395377,6,True
松,0.0020482517482517484,4,True
移,0.002036659877800407,1,True
党,0.002028397565922921,1,True
識,0.002028397565922921,1,True
準,0.0020242914979757085,1,True
普,0.002014984866500919,2,True
滕,0.0020148820326678766,3,True
曹,0.0020121761936997664,6,True
習,0.0020077170418006433,5,True
敢,0.002006041706041706,5,True
巳,0.0020000000000000005,20,True
維,0.001997765553057447,5,True
域,0.001996007984031936,1,True
CDP-8CB8,0.00199203187250996,1,False
企,0.0019880715705765406,1,True
希,0.0019867904565269746,6,True
満,0.001984126984126984,1,True
園,0.0019832391713747646,2,True
展,0.0019825311942959,3,True
除,0.0019801980198019802,1,True
卑,0.0019782659275939724,8,True
宓,0.0019762417022285445,4,True
宣,0.0019688938401760726,6,True
宅,0.001966666666666667,4,True
耑,0.001964256480218281,7,True
福,0.00196078431372549,1,True
敝,0.001959559816785041,8,True
雲,0.001957268810740407,7,True
施,0.001955287569573284,2,True
某,0.0019515249255863591,5,True
禹,0.0019509172964136178,4,True
夏,0.0019479876160990715,5,True
算,0.0019421602787456447,3,True
座,0.001941620626151013,2,True
夅,0.0019305019305019305,1,True
宮,0.0019305019305019305,1,True
製,0.0019305019305019305,1,True
降,0.0019305019305019305,1,True
奄,0.0019268274532354636,8,True
類,0.0019230769230769232,1,True
息,0.001922919300090674,3,True
卬,0.0019227679521305469,2,True
㐭,0.0019172839506172844,14,False
殺,0.0019157088122605363,1,True
率,0.0019148820326678766,2,True
昌,0.0019140431731522966,7,True
敫,0.0019104372355430185,6,True
豸,0.0019086469989827064,15,True
亭,0.0019034051589150545,3,True
含,0.0018977928692699491,3,True
望,0.001893939393939394,1,True
編,0.001893939393939394,1,True
退,0.0018920473773265652,3,True
独,0.0018867924528301887,1,True
買,0.0018867924528301887,1,True
休,0.0018836795252225522,5,True
値,0.0018832391713747645,1,True
華,0.0018822700881467125,5,True
負,0.0018796992481203006,1,True
載,0.0018778523489932886,3,True
叚,0.001874656133803828,9,True
答,0.001873049645390071,2,True
領,0.001873049645390071,2,True
評,0.0018726591760299626,1,True
旬,0.0018708266396232885,9,True
夹,0.0018695854537218678,3,False
⺗,0.001868392769312146,4,False
丆,0.0018656716417910447,1,False
叟,0.0018602840359663432,7,True
深,0.0018587360594795538,1,True
銀,0.0018587360594795538,1,True
賁,0.0018573331138593203,5,True
撃,0.0018552875695732839,1,True
横,0.0018552875695732839,1,True
談,0.001851851851851852,1,True
就,0.0018502328034017345,3,True
尭,0.0018493417880645919,3,True
接,0.0018484288354898336,1,True
速,0.0018484288354898336,1,True
防,0.0018484288354898336,1,True
管,0.0018450184501845018,1,True
著,0.0018420361247947455,3,True
貫,0.0018386614272359325,4,True
冘,0.001836917979672643,7,True
境,0.001834862385321101,1,True
根,0.001834862385321101,1,True
策,0.001834862385321101,1,True
契,0.0018342136402190645,4,True
𠂇,0.0018248175182481751,1,False
程,0.0018181818181818182,1,True
藤,0.0018148820326678765,1,True
卓,0.0018117722998552016,8,True
修,0.0018094017094017094,2,True
寿,0.0018004698213719425,7,True
諸,0.0018002769740093011,3,True
舎,0.001796150599576012,2,True
衛,0.0017921146953405018,1,True
筑,0.001791922040571293,2,True
斥,0.001786986295786715,5,True
覚,0.0017863406408094435,2,True
警,0.0017857142857142857,1,True
執,0.0017806573091407054,5,True
働,0.0017761989342806395,1,True
旅,0.0017722408026755853,2,True
恵,0.0017720123974389657,2,True
亟,0.0017666666666666668,2,True
柬,0.0017618133686300467,12,True
敕,0.0017600624024961,3,True
笑,0.0017574692442882249,1,True
顔,0.0017574692442882249,1,True
弟,0.0017548523206751057,8,True
属,0.0017509172964136177,2,True
禁,0.0017507078043327224,3,True
挙,0.0017482517482517483,1,True
鉄,0.0017452006980802793,1,True
戉,0.0017408320493066257,3,True
兹,0.0017347363491189544,3,False
耒,0.0017310229094326683,9,True
却,0.0017309034972763284,2,True
振,0.0017301038062283738,1,True
紙,0.0017301038062283738,1,True
飛,0.0017286644951140066,2,True
戊,0.0017247959949170967,7,True
裁,0.0017245014245014247,4,True
壴,0.00172290604844334,7,True
減,0.0017152658662092624,1,True
導,0.0017094017094017094,1,True
低,0.0017064846416382253,1,True
危,0.0017054830287206268,5,True
兪,0.0017032258064516134,14,True
堯,0.0017000000000000006,17,True
辺,0.001697792869269949,1,True
焦,0.0016963803385741873,6,True
駅,0.001694915254237288,1,True
渡,0.0016891891891891893,1,True
竜,0.0016891499321870763,4,True
戔,0.0016866976024748652,14,True
費,0.0016806722689075631,1,True
凡,0.0016718641883509775,4,True
𬀷,0.0016682242990654207,6,False
徴,0.0016673492812321446,2,True
極,0.0016666666666666668,1,True
版,0.001658374792703151,1,True
溥,0.0016574476004373416,3,True
担,0.0016556291390728477,1,True
省,0.001652892561983471,1,True
突,0.001652892561983471,1,True
週,0.001652892561983471,1,True
階,0.001652892561983471,1,True
貞,0.0016459209765599236,6,True
装,0.001644736842105263,1,True
材,0.0016420361247947454,1,True
闌,0.0016365260123082075,6,True
寄,0.0016313213703099511,1,True
益,0.0016261261261261263,6,True
姿,0.0016260162601626016,1,True
故,0.0016243902439024391,2,True
補,0.0016233766233766235,1,True
労,0.0016207455429497568,1,True
効,0.0016207455429497568,1,True
致,0.0016165734968214896,2,True
康,0.0016123359580052495,4,True
迷,0.001611918799819338,2,True
奚,0.0016059403230221738,7,True
積,0.0016015015015015015,2,True
僉,0.0016000000000000005,16,True
橋,0.0016,1,True
香,0.0015966480446927376,3,True
響,0.001594896331738437,1,True
戒,0.0015903799969237313,3,True
御,0.0015903129657228018,2,True
乞,0.0015890831726613924,6,True
唐,0.0015847892714062348,4,True
株,0.001584786053882726,1,True
灰,0.0015821267528350776,4,True
昷,0.0015814814814814815,2,True
温,0.0015814814814814815,2,True
節,0.0015814814814814815,2,True
它,0.0015780346820809252,11,True
彖,0.0015710801393728224,8,True
荅,0.0015703661231405545,5,True
源,0.0015698587127158557,1,True
船,0.0015698587127158557,1,True
散,0.001567427122940431,4,True
援,0.0015625,1,True
述,0.0015625,1,True
便,0.0015619883040935672,2,True
敏,0.0015602451241581291,2,True
整,0.0015600624024961,1,True
城,0.0015552099533437014,1,True
環,0.0015503875968992248,1,True
財,0.0015503875968992248,1,True
胃,0.001548564870996676,6,True
昏,0.0015458950201884254,3,True
抜,0.0015455950540958269,1,True
敖,0.0015442470013327413,9,True
席,0.0015432098765432098,1,True
越,0.0015408320493066256,1,True
願,0.0015408320493066256,1,True
奞,0.0015395734824142045,2,True
養,0.0015391573729863694,4,True
児,0.0015384615384615385,1,True
豦,0.0015360939431396786,4,True
雇,0.0015360521160960572,2,True
途,0.0015337423312883436,1,True
粦,0.0015330578512396695,6,True
精,0.0015313935681470138,1,True
帛,0.0015307177458066257,5,True
競,0.0015267175572519084,1,True
崔,0.0015254901960784315,4,True
許,0.0015245014245014246,2,True
健,0.001524390243902439,1,True
佐,0.0015220700152207,1,True
夸,0.001520980533525595,9,True
被,0.0015174506828528073,1,True
荒,0.0015084691927580982,2,True
興,0.0015082956259426848,1,True
絶,0.0015060240963855422,1,True
織,0.0015060240963855422,1,True
囚,0.0015015045135406222,11,True
適,0.0015015015015015015,1,True
熱,0.0014992503748125937,1,True
孰,0.0014959440260018295,3,True
紀,0.0014925373134328358,1,True
級,0.0014925373134328358,1,True
敗,0.0014903129657228018,1,True
江,0.001488888888888889,2,True
破,0.001488095238095238,1,True
薬,0.001488095238095238,1,True
標,0.0014858841010401188,1,True
換,0.001483679525222552,1,True
苦,0.001483679525222552,1,True
囲,0.0014814814814814814,1,True
洋,0.0014792899408284023,1,True
税,0.0014771048744460858,1,True
森,0.0014749262536873156,1,True
背,0.0014749262536873156,1,True
攻,0.0014705882352941176,1,True
芸,0.0014705882352941176,1,True
巷,0.001464256480218281,2,True
沢,0.0014641288433382138,1,True
卦,0.0014614401858304299,4,True
遠,0.0014577259475218659,1,True
尼,0.0014574742947710063,5,True
勇,0.0014562712507376289,3,True
険,0.001455604075691412,1,True
雪,0.0014548523206751056,5,True
庫,0.0014534883720930232,1,True
鮮,0.001451564455569462,3,True
互,0.0014438413361169103,5,True
静,0.0014422818791946308,2,True
斿,0.001436898395721925,2,True
服,0.0014333333333333333,2,True
探,0.0014326647564469914,1,True
額,0.001430615164520744,1,True
押,0.0014265335235378032,1,True
富,0.0014184397163120568,1,True
授,0.0014184397163120568,1,True
超,0.0014184397163120568,1,True
冒,0.0014178326602143651,3,True
軽,0.0014124293785310734,1,True
推,0.0014104372355430183,1,True
況,0.0014104372355430183,1,True
激,0.0014104372355430183,1,True
厓,0.0014094681222439796,5,True
舞,0.0014084507042253522,1,True
堂,0.0014077294685990338,3,True
療,0.0014044943820224719,1,True
密,0.0014020833333333333,2,True
婁,0.0014000000000000004,14,True
齊,0.0014000000000000004,14,True
齒,0.0014000000000000004,14,True
遺,0.0013986013986013986,1,True
課,0.001394700139470014,1,True
順,0.001394700139470014,1,True
典,0.0013933174224343677,3,True
串,0.0013914389204724125,2,True
給,0.001388888888888889,1,True
板,0.0013869625520110957,1,True
督,0.0013774104683195593,1,True
略,0.001375515818431912,1,True
訪,0.001375515818431912,1,True
夾,0.0013724053391446474,12,True
雑,0.0013717421124828531,1,True
坴,0.0013698630136986301,1,True
陸,0.0013698630136986301,1,True
盾,0.001368338006004706,4,True
港,0.001364256480218281,1,True
端,0.001364256480218281,1,True
咢,0.0013608294930875578,10,True
㔾,0.0013587485515643106,3,False
虎,0.0013565988181221274,8,True
印,0.0013550135501355014,1,True
短,0.0013531799729364006,1,True
尉,0.0013515352985198057,4,True
幕,0.001349425287356322,3,True
庶,0.0013474719666957634,5,True
婚,0.0013458950201884253,1,True
崎,0.0013404825737265416,1,True
困,0.0013402508551881415,3,True
麦,0.001338884693197428,4,True
模,0.0013386880856760374,1,True
遊,0.001336898395721925,1,True
庄,0.0013327428338283157,3,True
旁,0.0013285355122564428,8,True
夢,0.0013285012285012285,2,True
清,0.0013280212483399733,1,True
河,0.0013245033112582781,1,True
圧,0.0013192612137203166,1,True
酒,0.0013192612137203166,1,True
継,0.0013175230566534915,1,True
丑,0.0013170174815646703,7,True
拡,0.0013123359580052493,1,True
菫,0.0013111111111111112,3,True
障,0.00130718954248366,1,True
幹,0.0013062726176115802,2,True
盛,0.0013003901170351106,1,True
區,0.0013000000000000004,13,True
巫,0.0013000000000000004,13,True
盧,0.0013000000000000004,13,True
黑,0.0013000000000000004,13,True
街,0.0012953367875647669,1,True
討,0.0012947431302270012,2,True
睪,0.0012945303210463734,8,True
照,0.0012903225806451613,1,True
賛,0.0012865248226950354,5,True
冷,0.0012853470437017994,1,True
講,0.0012836970474967907,1,True
飲,0.0012836970474967907,1,True
逆,0.001282051282051282,1,True
審,0.001279245283018868,2,True
刻,0.0012787723785166241,1,True
否,0.0012750881316098707,2,True
逢,0.0012742142428578023,4,True
倒,0.0012690355329949238,1,True
津,0.0012690355329949238,1,True
草,0.0012690355329949238,1,True
匀,0.0012689922480620156,4,True
遣,0.0012672358591248668,3,True
厳,0.0012655011655011655,2,True
陏,0.0012642998931134525,3,True
紹,0.0012642225031605564,1,True
聴,0.0012614401858304298,2,True
尾,0.001260092807424594,2,True
析,0.0012598452278589855,5,True
絵,0.0012578616352201257,1,True
称,0.0012531328320802004,1,True
払,0.0012515644555694619,1,True
輪,0.0012515644555694619,1,True
湯,0.0012505703422053232,4,True
庭,0.00125,1,True
裏,0.00125,1,True
欲,0.001248105625717566,2,True
衆,0.0012453300124533001,1,True
販,0.0012453300124533001,1,True
昨,0.0012437810945273632,1,True
沓,0.001242752867570386,3,True
植,0.0012406947890818859,1,True
焼,0.0012406947890818859,1,True
訳,0.0012391573729863693,1,True
博,0.0012376237623762376,1,True
劇,0.0012360939431396785,1,True
㇑,0.0012345679012345679,1,False
曜,0.0012330456226880395,1,True
候,0.0012315270935960591,1,True
札,0.0012299435028248588,2,True
肋,0.0012299435028248588,2,True
奥,0.001228668171557562,2,True
削,0.0012285012285012285,1,True
婦,0.0012285012285012285,1,True
針,0.0012285012285012285,1,True
幼,0.001227643784786642,4,True
催,0.0012254901960784314,1,True
罪,0.0012239902080783353,1,True
阪,0.0012224938875305623,1,True
項,0.001221001221001221,1,True
築,0.0012195121951219512,1,True
緒,0.0012195121951219512,1,True
署,0.0012193679918450562,3,True
創,0.001218026796589525,1,True
練,0.001218026796589525,1,True
亶,0.001217283950617284,7,True
仲,0.001215066828675577,1,True
闘,0.001215066828675577,1,True
僕,0.0012111111111111112,2,True
勤,0.0012111111111111112,2,True
匈,0.0012074410163339382,4,True
爆,0.0012062726176115801,1,True
殿,0.001204977375565611,4,True
茶,0.0012033694344163659,1,True
似,0.001201923076923077,1,True
依,0.001201923076923077,1,True
詳,0.001201923076923077,1,True
季,0.0012013215859030838,2,True
描,0.0012004801920768306,1,True
單,0.0012000000000000003,12,True
炏,0.0012000000000000003,12,False
翏,0.0012000000000000003,12,True
韭,0.0012000000000000003,12,True
𤇾,0.0012000000000000003,12,True
迎,0.0011976047904191617,1,True
徒,0.0011961722488038277,1,True
柔,0.001194912559618442,5,True
肙,0.0011948045522018804,8,True
承,0.0011947431302270011,1,True
航,0.0011947431302270011,1,True
畜,0.0011922333702045823,2,True
岩,0.0011890606420927466,1,True
房,0.0011890606420927466,1,True
誌,0.0011890606420927466,1,True
採,0.0011862396204033216,1,True
孫,0.0011854585417330112,2,True
弾,0.001182033096926714,1,True
乱,0.0011792452830188679,1,True
捕,0.001176470588235294,1,True
避,0.001176470588235294,1,True
伐,0.0011747715352691346,3,True
抗,0.0011737089201877935,1,True
恐,0.0011723329425556857,1,True
侯,0.0011711365144505678,4,True
掲,0.0011695906432748538,1,True
撮,0.0011695906432748538,1,True
浜,0.0011695906432748538,1,True
測,0.0011695906432748538,1,True
傷,0.0011682242990654205,1,True
油,0.0011682242990654205,1,True
請,0.0011682242990654205,1,True
朔,0.0011681001720322973,6,True
閣,0.0011649627263045795,2,True
奈,0.0011615711252653928,2,True
掛,0.0011614401858304297,1,True
眞,0.001159268861809697,10,True
犯,0.0011587485515643105,1,True
岸,0.0011534025374855825,1,True
寧,0.0011523157208088717,6,True
忘,0.001152073732718894,1,True
浮,0.0011494252873563218,1,True
輸,0.0011494252873563218,1,True
陽,0.0011494252873563218,1,True
納,0.001148105625717566,1,True
宇,0.0011467889908256881,1,True
携,0.0011467889908256881,1,True
隽,0.0011467889908256881,1,True
複,0.001145475372279496,1,True
如,0.0011440476190476192,5,True
徳,0.001142857142857143,1,True
筆,0.001142857142857143,1,True
辞,0.001142857142857143,1,True
脱,0.0011402508551881414,1,True
惑,0.0011389521640091116,1,True
索,0.0011389521640091116,1,True
聖,0.0011384215991692627,2,True
痛,0.0011376564277588168,1,True
秘,0.0011363636363636363,1,True
逃,0.0011363636363636363,1,True
廃,0.0011337868480725624,1,True
池,0.0011337868480725624,1,True
賓,0.00113308791684712,8,True
壊,0.0011325028312570782,1,True
丩,0.0011304801910397937,2,True
伊,0.0011299435028248588,1,True
筋,0.0011299435028248588,1,True
垔,0.0011291873963515755,4,True
停,0.0011235955056179776,1,True
簡,0.0011235955056179776,1,True
慮,0.0011233610341643582,3,True
倍,0.001122334455667789,1,True
枚,0.001122334455667789,1,True
震,0.001122334455667789,1,True
宁,0.0011199424046076313,5,True
誰,0.0011198208286674132,1,True
律,0.0011193679918450562,2,True
奏,0.0011191176470588236,3,True
拠,0.0011185682326621924,1,True
跡,0.0011185682326621924,1,True
厷,0.0011173184357541898,1,True
雄,0.0011173184357541898,1,True
堅,0.0011153075822603721,5,True
脳,0.0011148272017837235,1,True
习,0.0011135857461024498,1,False
融,0.0011123470522803114,1,True
隠,0.0011123470522803114,1,True
蜀,0.0011120327700972865,7,True
敵,0.0011098779134295228,1,True
染,0.0011098779134295228,1,True
栗,0.001109197864749781,3,True
匊,0.0011087172218284904,5,True
遅,0.0011086474501108647,1,True
刊,0.0011061946902654867,1,True
混,0.0011049723756906078,1,True
絡,0.0011037527593818985,1,True
伸,0.0011025358324145535,1,True
底,0.0011013215859030838,1,True
CDP-8BD0,0.0011000000000000003,11,False
䜌,0.0011000000000000003,11,True
匃,0.0011000000000000003,11,True
專,0.0011000000000000003,11,True
抱,0.0010976948408342481,1,True
功,0.001095290251916758,1,True
訴,0.001095290251916758,1,True
娘,0.001092896174863388,1,True
坂,0.001091703056768559,1,True
群,0.001091703056768559,1,True
齢,0.0010905125408942203,1,True
臭,0.0010891423743134769,2,True
罔,0.0010849293563579279,4,True
閉,0.0010834236186348862,1,True
露,0.0010834236186348862,1,True
寝,0.0010822510822510823,1,True
快,0.0010822510822510823,1,True
暮,0.001081081081081081,1,True
層,0.001075268817204301,1,True
厚,0.0010741138560687433,1,True
舜,0.0010726003490401396,3,True
億,0.0010718113612004287,1,True
樹,0.0010706638115631692,1,True
触,0.0010695187165775401,1,True
疾,0.0010679914760669915,2,True
雁,0.0010675368898978434,6,True
暗,0.0010660980810234541,1,True
沙,0.0010648936170212767,5,True
庁,0.0010626992561105207,1,True
豪,0.0010605851979345955,3,True
矣,0.0010583472920156337,6,True
縣,0.0010576329331046313,3,True
冥,0.001056829602558246,7,True
批,0.001053740779768177,1,True
幅,0.0010526315789473684,1,True
扱,0.0010526315789473684,1,True
賀,0.0010526315789473684,1,True
恋,0.001049317943336831,1,True
栄,0.0010482180293501049,1,True
救,0.0010471204188481676,1,True
純,0.0010460251046025104,1,True
績,0.0010460251046025104,1,True
弯,0.0010433962264150944,2,True
副,0.0010427528675703858,1,True
踏,0.0010427528675703858,1,True
仮,0.0010395010395010396,1,True
畀,0.0010380073800738006,4,True
鼻,0.0010380073800738006,4,True
晴,0.0010351966873706005,1,True
券,0.001034126163391934,1,True
稿,0.001034126163391934,1,True
覧,0.0010330578512396695,1,True
隣,0.0010330578512396695,1,True
微,0.0010328358208955223,2,True
礼,0.0010309278350515464,1,True
嫌,0.0010298661174047373,1,True
摘,0.0010298661174047373,1,True
崩,0.001029368029739777,2,True
締,0.00102880658436214,1,True
届,0.001026694045174538,1,True
辱,0.0010260389268805892,6,True
威,0.0010257638315441784,3,True
那,0.0010257638315441784,3,True
択,0.0010256410256410256,1,True
麗,0.001023589001447178,4,True
操,0.0010235414534288639,1,True
仏,0.0010224948875255625,1,True
憲,0.0010224948875255625,1,True
症,0.0010224948875255625,1,True
阿,0.0010203445447087777,3,True
昇,0.0010111223458038423,1,True
盤,0.00101010101010101,1,True
遂,0.0010072135785007073,4,True
衰,0.001006060606060606,5,True
敷,0.001006036217303823,1,True
旉,0.001006036217303823,1,True
沖,0.001004016064257028,1,True
韓,0.001004016064257028,1,True
羅,0.0010037297677691767,4,True
籍,0.0010030090270812437,1,True
浦,0.0010017132551848511,2,True
宝,0.001001001001001001,1,True
飯,0.001001001001001001,1,True
壽,0.0010000000000000002,10,True
巠,0.0010000000000000002,10,True
襄,0.0010000000000000002,10,True
詹,0.0010000000000000002,10,True
損,0.001,1,True
献,0.0009970089730807576,1,True
繰,0.00099601593625498,1,True
盟,0.0009900990099009901,1,True
躍,0.0009891196834817012,1,True
泊,0.0009873114463176576,2,True
核,0.0009861932938856016,1,True
災,0.0009852216748768472,1,True
吸,0.000984251968503937,1,True
陣,0.0009823182711198428,1,True
頂,0.0009765625,1,True
刺,0.000975609756097561,1,True
吹,0.0009746588693957114,1,True
貨,0.0009727626459143969,1,True
迫,0.0009727626459143969,1,True
駆,0.0009727626459143969,1,True
冢,0.0009726003490401397,2,True
縁,0.0009710801393728223,2,True
壁,0.0009699321047526673,1,True
緊,0.0009699321047526673,1,True
均,0.0009689922480620155,1,True
借,0.000966183574879227,1,True
悲,0.000966183574879227,1,True
柄,0.0009652509652509653,1,True
謝,0.0009643201542912247,1,True
誘,0.0009633911368015414,1,True
魔,0.0009615384615384616,1,True
縮,0.0009606147934678194,1,True
腹,0.0009596928982725527,1,True
郵,0.0009596928982725527,1,True
荷,0.0009587727708533077,1,True
隆,0.000958150113722517,3,True
熊,0.0009561643835616438,2,True
克,0.0009540222367560499,4,True
概,0.0009523809523809524,1,True
腕,0.0009505703422053232,1,True
妙,0.000949667616334283,1,True
範,0.000949667616334283,1,True
洗,0.0009478672985781991,1,True
翌,0.0009442870632672333,1,True
湾,0.0009433962264150943,1,True
伏,0.0009418397626112761,3,True
燃,0.0009398496240601503,1,True
臨,0.0009389671361502347,1,True
薄,0.0009363295880149813,1,True
旗,0.0009326394671107411,2,True
伴,0.0009319664492078285,1,True
昼,0.0009319664492078285,1,True
爾,0.0009312355084465056,7,True
窓,0.000931098696461825,1,True
杯,0.0009302325581395349,1,True
儀,0.0009293680297397769,1,True
於,0.000928541226215645,5,True
傾,0.0009285051067780873,1,True
捜,0.0009285051067780873,1,True
距,0.0009285051067780873,1,True
渉,0.000925925925925926,1,True
砂,0.000925925925925926,1,True
募,0.0009242144177449168,1,True
亚,0.0009237232289950577,2,False
誤,0.0009233610341643582,1,True
鳴,0.0009233610341643582,1,True
陰,0.0009216926869350863,2,True
滅,0.0009216589861751152,1,True
郡,0.0009216589861751152,1,True
眼,0.0009208103130755065,1,True
封,0.0009203445447087778,2,True
患,0.0009199632014719411,1,True
詰,0.0009182736455463728,1,True
貢,0.0009178750897343862,3,True
濃,0.0009174311926605505,1,True
杉,0.0009169934640522877,2,True
菜,0.0009165902841429881,1,True
尋,0.0009158196134574088,3,True
診,0.0009149130832570906,1,True
脚,0.0009132420091324201,1,True
頻,0.000912369871402327,4,True
誕,0.0009099181073703367,1,True
酸,0.0009090909090909091,1,True
怒,0.0009082652134423251,1,True
裕,0.0009082652134423251,1,True
乳,0.0009074410163339383,1,True
胸,0.0009074410163339383,1,True
貸,0.0009057971014492754,1,True
沿,0.0009049773755656109,1,True
瀬,0.0009049773755656109,1,True
獲,0.0009041591320072332,1,True
楚,0.0009038585209003216,2,True
宙,0.0009025270758122744,1,True
眠,0.0009025270758122744,1,True
併,0.0009000900090009,1,True
兒,0.0009000000000000002,9,True
刄,0.0009000000000000002,9,True
賣,0.0009000000000000002,9,True
黃,0.0009000000000000002,9,True
𥁕,0.0009000000000000002,9,True
𦥑,0.0009000000000000002,9,True
床,0.0008984725965858042,1,True
縄,0.0008984725965858042,1,True
艦,0.0008984725965858042,1,True
邦,0.0008968609865470852,1,True
驚,0.0008968609865470852,1,True
塩,0.0008952551477170994,1,True
秒,0.0008936550491510277,1,True
較,0.0008928571428571428,1,True
仁,0.0008917656373713381,2,True
握,0.00089126559714795,1,True
詩,0.0008904719501335708,1,True
購,0.0008904719501335708,1,True
袋,0.0008896797153024911,1,True
襲,0.0008873114463176575,1,True
努,0.0008865248226950354,1,True
祖,0.0008865248226950354,1,True
剣,0.0008857395925597874,1,True
雷,0.0008854009595613434,3,True
釈,0.0008849557522123894,1,True
弁,0.0008849315068493152,3,True
雍,0.0008810575246949449,4,True
鼓,0.0008810575246949448,4,True
累,0.000880769230769231,5,True
忝,0.00088003120124805,2,True
奪,0.0008795074758135445,1,True
液,0.0008795074758135445,1,True
巡,0.0008787346221441124,1,True
招,0.0008787346221441124,1,True
須,0.0008782101167315176,2,True
勉,0.000877963125548727,1,True
箱,0.0008756567425569177,1,True
徹,0.0008741258741258741,1,True
揮,0.0008741258741258741,1,True
梅,0.0008741258741258741,1,True
姉,0.0008733624454148472,1,True
塚,0.0008726003490401396,1,True
瞬,0.0008726003490401396,1,True
悩,0.0008695652173913044,1,True
預,0.0008686395080707149,2,True
憶,0.0008680555555555555,1,True
髪,0.0008673026886383347,1,True
欧,0.0008665511265164644,1,True
盗,0.0008665511265164644,1,True
狙,0.0008658008658008658,1,True
抑,0.0008650519031141869,1,True
捨,0.0008650519031141869,1,True
尽,0.0008639419404125287,2,True
汚,0.0008635578583765112,1,True
浅,0.0008620689655172414,1,True
亀,0.0008616146230007617,2,True
慣,0.0008598452278589854,1,True
怖,0.000859106529209622,1,True
晃,0.0008587615283267458,3,True
懸,0.0008576329331046312,1,True
看,0.0008576329331046312,1,True
浴,0.000856898029134533,1,True
漢,0.000856898029134533,1,True
忠,0.0008547008547008547,1,True
衝,0.0008539709649871904,1,True
緑,0.0008532423208191126,1,True
駐,0.000851063829787234,1,True
桜,0.0008496176720475786,1,True
排,0.0008488964346349745,1,True
柳,0.0008488964346349745,1,True
趣,0.0008481764206955047,1,True
侵,0.000846740050804403,1,True
狂,0.000846268656716418,2,True
虐,0.000845577792123951,3,True
堇,0.000844247001332741,5,False
贈,0.0008434944237918216,2,True
棄,0.0008431703204047217,1,True
宜,0.0008430868167202573,3,True
彭,0.0008418485237483953,3,True
騒,0.0008417508417508417,1,True
后,0.0008405405405405407,4,True
祝,0.0008389261744966443,1,True
芳,0.0008381620931716657,3,True
妹,0.0008375209380234506,1,True
粉,0.0008363770250368189,2,True
肩,0.0008361204013377926,1,True
飾,0.0008361204013377926,1,True
輝,0.000835421888053467,1,True
還,0.0008347245409015025,1,True
鈴,0.0008340283569641367,1,True
勧,0.0008333333333333334,1,True
双,0.0008333333333333334,1,True
哲,0.0008326394671107411,1,True
泣,0.0008319467554076539,1,True
爪,0.0008299417064122948,4,True
賃,0.0008298755186721991,1,True
煙,0.0008291873963515755,1,True
弘,0.000828862973760933,2,True
剤,0.0008278145695364238,1,True
訓,0.0008278145695364238,1,True
紅,0.0008271298593879239,1,True
債,0.0008264462809917355,1,True
盍,0.0008254860746190226,4,True
哀,0.0008246096189881325,3,True
卵,0.000824112961622013,2,True
霊,0.0008237232289950577,1,True
寒,0.0008230452674897119,1,True
僚,0.0008216926869350862,1,True
挑,0.0008216926869350862,1,True
湖,0.0008216926869350862,1,True
繁,0.0008216926869350862,1,True
彩,0.0008203445447087777,1,True
譲,0.0008203445447087777,1,True
履,0.000819000819000819,1,True
枠,0.0008156606851549756,1,True
腰,0.0008156606851549756,1,True
怪,0.0008149959250203749,1,True
乏,0.0008123698714023271,3,True
漫,0.0008116883116883117,1,True
妥,0.0008112469437652813,3,True
銃,0.0008110300081103001,1,True
疲,0.0008103727714748784,1,True
透,0.0008103727714748784,1,True
埋,0.0008097165991902834,1,True
仙,0.0008084074373484236,1,True
舄,0.000808215297450425,2,True
銭,0.0008064516129032258,1,True
稲,0.0008058017727639,1,True
毒,0.0008038585209003215,1,True
礎,0.0008038585209003215,1,True
芝,0.0008038585209003215,1,True
潮,0.0008032128514056225,1,True
柱,0.0008012820512820513,1,True
詞,0.0008012820512820513,1,True
來,0.0008000000000000001,8,True
樂,0.0008000000000000001,8,True
爭,0.0008000000000000001,8,True
與,0.0008000000000000001,8,True
豈,0.0008000000000000001,8,True
没,0.0008,1,True
鏡,0.0007993605115907274,1,True
逮,0.0007983240223463688,2,True
潜,0.0007974481658692185,1,True
控,0.0007955449482895784,1,True
綱,0.0007955449482895784,1,True
俺,0.000794912559618442,1,True
沈,0.000794912559618442,1,True
猫,0.0007930214115781126,1,True
償,0.000792393026941363,1,True
誠,0.000792393026941363,1,True
