Summary: {Weight} {token}: {words[0:10]}
0.0083512    3 bread          : 麵麭, 麺麭, 麪包
0.0023029    2 detestation    : 蛇蝎, 蛇蠍
0.0022592    2 serpent        : 蛇蝎, 蛇蠍
0.0022481    2 maroon         : 葡萄色, 葡萄茶
0.0022470    1 gravestone     : 石碣
0.0022020   12 simple         : 匆々, 匆匆, 怱々, 怱怱, 生易しい, 軽易, 易しい, 平易, 容易, た易い, ...
0.0021856    1 monument       : 石碣
0.0021699    1 recording      : 齣撮り
0.0021472    1 nomadic        : 匈奴
0.0021211   20 game           : 泥警, 警泥, 手鞠, 棋局, 名局, 局面, 終局, 駒形, 美人局, 大局, ...
0.0021017    4 haste          : 匆々, 匆匆, 怱々, 怱怱
0.0020860    3 yen            : 千鈞, 百均, １００均
0.0020704    7 name           : 菊石, 惣領, 謁, 偽名, 局名, 偽称, 大物
0.0020633    1 tin            : 錫箔
0.0020619    1 condiment      : 塩麹
0.0020558    3 social         : 交詢, 下賜, 拝謁
0.0020389    2 brilliant      : 絢爛, 赫灼
0.0020362    7 brief          : 匆々, 匆匆, 怱々, 怱怱, 約やか, 簡約, 半句
0.0020343    1 motion         : 齣撮り
0.0020289    3 knife          : 庖丁, 包丁, 刃物
0.0020278   11 dried          : 鯣, 匏, 熨斗鮑, 相物, 湯波, 湯葉, 乾き物, 乾物, 干物, 乾し物, ...
0.0020259    3 dipper         : 烏柄杓, 杓, 柄杓
0.0020158    1 associated     : 匈奴
0.0020008    1 intercourse    : 交詢
0.0019988    3 sticks         : 鞨鼓, 羯鼓, 易
0.0019962    1 surgical       : 剔出
0.0019847    1 ornate         : 絢爛
0.0019785    8 surprise       : 吃驚, 喫驚, 驚喜, 驚がく, 驚愕, 驚き, 驚かす, 一驚
0.0019725    5 unexpected     : 勿怪, 忽, 忽焉, 忽然, 物怪
0.0019445    2 congenial      : 藹々, 藹藹
0.0019343    4 abscess        : 膿瘍, 腫れ物, 出来物, 腫物
0.0019088    1 covered        : 面皰面
0.0018898   51 food           : 庖丁, 苞苴, 食べ飽きる, 飽食, 湯煮, 揚げかす, 揚げ滓, 苞, 麹漬け, 素揚げ, ...
0.0018782    5 mist           : 雨靄, 薄靄, 夕靄, 靄, 朝靄
0.0018771    1 g              : 匁
0.0018637    3 promotion      : 交詢, 発揚, 宣揚
0.0018454    1 foil           : 錫箔
0.0018435    2 snake          : 蛇蝎, 蛇蠍
0.0018382   10 scoop          : 掬い網, 杓, 柄杓, 掬い取る, 杓文字, 掬する, 酌み取る, 掬う, 掬いあげる, 掬い上げる
0.0018345    2 drum           : 鞨鼓, 羯鼓
0.0018258    2 plane          : 鉋身, 鉋
0.0018219    1 adult          : 大人面皰
0.0018171    5 quick          : 匆々, 匆匆, 怱々, 怱怱, 安易
0.0018130    2 proboscis      : 吻, 口吻
0.0018032    1 mandarin       : 旗袍
0.0017831    1 shavings       : 鉋屑
0.0017817    6 thirst         : 渇, 渇愛, 口渇, 渇き, 飢渇, 渇く
0.0017743    6 sudden         : 忽, 怱卒, 忽焉, 忽然, 忽ち, 豹変
0.0017732    2 picture        : 寫眞, 大局
0.0017690    1 gown           : 旗袍
0.0017520   26 gift           : 苞苴, 熨斗鮑, 賜り物, 恩賜, 賜物, 賜, 紅包, 苞, 金包, 包む, ...
0.0017515    3 sides          : 鞨鼓, 羯鼓, 両胸
0.0017324   12 people         : 匈奴, 駒寄せ, 釣り台, 釣台, 盛り場, 穴場, 物わかり, 物分かり, 物分り, 憑き物, ...
0.0017316   24 someone        : 鞄持ち, 下賜, 喝破, 酌み取る, 刎ねる, 拝謁, 敬遠, 抱きよせる, 抱き寄せる, 抱きしめる, ...
0.0017280    5 exposure       : 剔出, 陽だまり, 陽あたり, 陽当たり, 陽当り
0.0017275    1 scholar        : 易簀
0.0017255    1 pricelessness  : 千鈞
0.0017232    1 flowery        : 絢爛
0.0017044    1 reddish        : 葡萄色
0.0017021    2 snout          : 吻, 口吻
0.0016949    2 luxuriant      : 藹々, 藹藹
0.0016941    3 peaceful       : 藹々, 藹藹, 駘蕩
0.0016824    4 language       : 羅甸, 葡, 流暢, 敬語
0.0016745    6 stop           : 齣撮り, 句点, 句切り, 揚がる, 乗り場, 乗場
0.0016663    1 Asian          : 匈奴
0.0016588    3 salted         : 塩麹, 海鼠腸, 塩物
0.0016502    3 vegetation     : 藹々, 藹藹, 植物
0.0016468    1 gorgeous       : 絢爛
0.0016354    2 football       : 鞠, 蹴鞠
0.0016337   20 taking         : 剔出, しん酌, 斟酌, 酌量, 失敬, 自警, 湯あがり, 湯上がり, 湯上り, 湯冷め, ...
0.0016288    1 removal        : 剔出
0.0016157    1 hailstorm      : 降雹
0.0016156    1 killer         : 波旬
0.0016047    1 gaudy          : 絢爛
0.0016016    1 Raphanus       : 蘿蔔
0.0015937    7 ladle          : 杓, 柄杓, 杓子, 掬い出す, 掬い取る, 杓文字, 掬う
0.0015853    4 stone          : 石碣, 石抱き, 揚げ浜, 揚浜
0.0015783    3 face           : 面皰面, 謁える, 場札
0.0015672   14 onion          : 細葱, 葱焼き, 海葱, 小葱, 葱とろ, 葉葱, 白葱, 葱, 冬葱, 長葱, ...
0.0015617    2 harmonious     : 藹々, 藹藹
0.0015462   21 item           : 苞苴, 苞, 珍し物, 偽物, 湯水, 物, 割れ物, 破れ物, 死物, 箱物, ...
0.0015330    1 browning       : 褐変
0.0015237    1 lizard         : 蜥蜴
0.0015201    1 kan            : 千鈞
0.0015160    3 variety        : 蘿蔔, 掬い投げ, 色物
0.0015117    3 howl           : 咆える, 咆吼, 咆哮
0.0015113    8 false          : 擬蠍, 偽果, 偽誓, 偽証, 偽名, 偽膜, 偽電, 偽称
0.0015036    1 smallpox       : 疱瘡
0.0014944    4 net            : 掬い網, 泥鰌掬い, 釣り手, 釣手
0.0014927    2 tidal          : 潟, 干潟
0.0014922   10 bubble         : 泡ぶく, 泡風呂, 泡箱, 水の泡, 気泡, 泡沫, 泡だつ, 泡立つ, 水泡, 泡
0.0014672    1 creep          : 匍う
0.0014618    3 ease           : 苟安, 易々, 易易
0.0014579   22 gun            : 鉄炮, 砲架, 午砲, 空砲, 号砲, 野砲, 礼砲, 砲身, 砲車, 砲座, ...
0.0014549    1 quack          : 筍
0.0014478   47 fishing        : 岸釣り, 蚊鉤, 鮪釣り, 引き釣り, 釣り具, 釣具, 穴釣り, 船釣り, 夜釣, 夜釣り, ...
0.0014458    1 greater        : 雹
0.0014374    5 boil           : 膿瘍, 腫れ物, 出来物, 出物, 腫物
0.0014349   10 white          : 蘿蔔, 海葱, 白葱, 陽線, 胸肉, 白い物, 白物, 白湯, 白菊, 長物
0.0014277    1 seeking        : 苟安
0.0014233    1 goodness       : 波旬
0.0014190    1 pseudoscorpion : 擬蠍
0.0014190    1 arachnid       : 擬蠍
0.0014190    1 Pseudoscorpionida: 擬蠍
0.0014110    1 snatching      : 苟安
0.0014084    1 ethnic         : 羯
0.0014066    5 Japan          : 鞠, 蹴鞠, 勾玉, 日葡, 偽経
0.0013873    1 drumstick      : 枹
0.0013861    4 staff          : 錫杖, 錫, 局員, 抱える
0.0013805   14 go             : 棋局, 匍う, 灼ける, 名局, 惚気る, 終局, 揚がる, 本局, 釣り合う, 釣合う, ...
0.0013774    4 worth          : 匁, 聞き物, 聞物, 物の数
0.0013754    1 pompholyx      : 汗疱
0.0013693    3 wood           : 鉋屑, 刳り物, 刳物
0.0013612    4 careless       : 忽せ, 暢気, 粗忽, 安易
0.0013599    1 neoplasia      : 腫瘍
0.0013599    1 neoplasm       : 腫瘍
0.0013595    5 flat           : 笏, 潟, 干潟, 踏み均す, 平場
0.0013586    1 precipitation  : 雨靄
0.0013538    1 preclusion     : 防遏
0.0013518    7 moment         : 苟安, 忽ち, 均しく, ヤマ場, 山場, どたん場, 土壇場
0.0013417    1 snapshot       : 寫眞
0.0013386    1 karma          : 羯磨
0.0013343    7 bamboo         : 筍, 茶杓, 杓子, 湯立, 湯立て, 抱き籠, 抱籠
0.0013339    1 beater         : 枹
0.0013244   47 water          : 勿忘草, 掬い出す, 貯湯, 酌み取る, 渇水, 水の泡, 湯立, 湯立て, 掛け湯, 湯切り, ...
0.0013230    1 patent         : 包袋
0.0013201    1 Lycium         : 枸杞
0.0013201    1 wolfberry      : 枸杞
0.0013194    1 citron         : 枸櫞
0.0013180    1 radish         : 蘿蔔
0.0013180    1 Oriental       : 蘿蔔
0.0013155    2 martyrdom      : 殉難, 殉教
0.0013123    1 coin           : 匁
0.0012960    1 plectrum       : 枹
0.0012845    3 abrupt         : 忽, 怱卒, 忽然
0.0012836    1 braided        : 鮑結び
0.0012711    8 damage         : 雹害, 損傷, 傷つける, 傷付ける, 毀傷, 傷める, 傷み, 物損
0.0012672    2 silver         : 匁, 光り物
0.0012598    1 daikon         : 蘿蔔
0.0012589    8 type           : 鞠, 蹴鞠, 葱とろ, 易, 狂句, 掛け湯, 揚巻, 種物
0.0012578    1 flask          : 匏
0.0012549   46 bath           : 泡風呂, 下湯, 砂湯, 湯風呂, 寝湯, 外湯, 男湯, 女湯, 湯あがり, 湯上がり, ...
0.0012512    1 barbarous      : 蛮的
0.0012479    1 destroy        : 波旬
0.0012385    1 matrimony      : 枸杞
0.0012367    2 tideland       : 潟, 干潟
0.0012264    4 bag            : 鞄持ち, 匂い袋, 鞄, 提げ物
0.0012250    2 indigo         : 褐, 褐色
0.0012194    1 calabash       : 匏
0.0012002   11 great          : 千鈞, 葱焼き, 傷悴, 敬服, 強的, 豪的, 素的, 偉物, 豪物, 穴場, ...
0.0012002    1 rustic         : 蛮的
0.0011795    8 hook           : 鈎, 手鉤, 鉤針, 鉤縄, 釣鉤, 鉤, 釣り針, 釣針
0.0011752    1 biwa           : 枹
0.0011725    4 rest           : 苟安, 全豹, 小菊, 静物
0.0011702    2 ulcer          : 潰瘍, 出来物
0.0011691    1 inexperienced  : 筍
0.0011648    2 photograph     : 寫眞, 掲額
0.0011626    1 gong           : 枹
0.0011624    4 black          : 褐, 褐色, 黒豹, 黒揚羽
0.0011577    8 shogi          : 棋局, 名局, 終局, 駒形, 本局, 対局, 結局, 駒
0.0011576    1 Myosotis       : 勿忘草
0.0011518    4 willow         : 楊柳, 楊, 楊枝, 楊子
0.0011508    2 knot           : 鮑結び, 揚巻
0.0011335    3 death          : 易簀, 物化, 物故
0.0011316    2 doctor         : 筍, 医局
0.0011305    1 fashion        : 鮑結び
0.0011277    4 group          : 羯, 小酌, 旗揚, 旗揚げ
0.0011261   16 respect        : 敬愛, 敬する, 敬す, 恭敬, 敬う, 敬い, 表敬, 尊敬, 敬老, 敬慕, ...
0.0011257    3 shoot          : 筍, 為留める, 打ち揚げる
0.0011235    9 large          : 蘿蔔, 駘蕩, 大腸, 大火傷, 湯あがり, 湯上がり, 湯上り, 白物, 作り物
0.0011219    4 tumor          : 腫瘍, 腫れ物, 出来物, 腫物
0.0011217    1 mallet         : 枹
0.0011189    3 yell           : 咆える, 咆吼, 咆哮
0.0011170    3 dark           : 褐, 褐色, 靄靆
0.0011152    1 savage         : 蛮的
0.0011129    1 fog            : 雨靄
0.0011102    3 temporary      : 苟安, 偽足, 休場
0.0011083    3 common         : 鯣烏賊, 鯣, 物
0.0011073   18 area           : 勺, 機場, 面的, 自警, 局地, 湯畑, 的場, 仕事場, 下り場, 降り場, ...
0.0011060    1 athlete        : 汗疱
0.0011030    1 snap           : 寫眞
0.0011014    1 gold           : 千鈞
0.0010965   13 fruit          : 偽果, 果物屋, 賜物, 賜, 押し傷, やっちゃ場, 果物籠, 生り物, 菓物, 水物, ...
0.0010945    4 blade          : 鉋身, 据え物, 焼き物, 焼物
0.0010935    5 carving        : 庖丁, 陽刻, 包丁, 彫り物, 彫物
0.0010916    1 photo          : 寫眞
0.0010836    1 Rome           : 羅甸
0.0010797    5 cannon         : 砲音, 砲煙, 砲声, 砲, 大砲
0.0010796    3 leopard        : 雪豹, 女豹, 豹
0.0010748    6 smell          : 匂いたつ, 匂い立つ, 匂わす, 匂う, 匂, 匂い
0.0010728    8 local          : 苞苴, 惣, 苞, 分局, 自警, 局地, 局所, 地場
0.0010692    4 easygoing      : 忽せ, 暢気, 安易, 鷹揚
0.0010687    2 Portugal       : 葡, 日葡
0.0010648   21 small          : 駒寄せ, 惣菜, 小酌, 楊弓, 一掬, 小腸, つぼ湯, 壺湯, 釣り台, 釣台, ...
0.0010612    4 movie          : 寫眞, 場面, 場, 現場
0.0010584   11 become         : 靄る, 蕩ける, 飽きる, 古惚ける, 灼ける, 惚ける, 為す, 為る, 物なれる, 物慣れる, ...
0.0010514    5 child          : 惣領, 物憑き, 揚げる, 肩揚, 肩揚げ
0.0010455   12 green          : 狗尾草, 細葱, 葱焼き, 小葱, 葉葱, 萌葱色, 萌葱, 長葱, 葱, 青葱, ...
0.0010442    4 froth          : 泡ぶく, 泡だつ, 泡立つ, 泡
0.0010310    2 martyr         : 殉ずる, 殉じる
0.0010306    1 Roman          : 羅甸
0.0010286   32 chest          : はと胸, ハト胸, 鳩胸, 胸章, 胸回り, 胸幅, 両胸, 胸前, 左胸, 胸あて, ...
0.0010255    7 bundle         : 苞苴, 包み物, 苞, ひと抱え, 一抱え, 包む, 包み
0.0010187   14 woman          : 鮑結び, 酌, はと胸, ハト胸, 鳩胸, 美人局, 傷物, 湯文字, 過ぎ物, 尤物, ...
0.0010183    5 foam           : 泡ぶく, 泡だつ, 泡立つ, 水泡, 泡
0.0010148    2 pan            : 炮烙, 炒め物
0.0010142    1 tie            : 鮑結び
0.0010108    1 crow           : 烏柄杓
0.0010078    2 bottle         : 匏, 湯婆
0.0010008   49 hot            : 灼ける, 貯湯, 開湯, 寝湯, 掛け湯, 塩湯, 潮湯, 湯めぐり, 湯巡り, 湯切り, ...
0.0009969    5 intestinal     : 腸癌, 腸腺, 腸液, 腸壁, 腸内
0.0009943    8 divination     : 狐狗狸, 易断, 周易, 易学, 易, 湯立, 湯立て, 陽
0.0009938    1 vine           : 枸杞
0.0009922    1 prevention     : 防遏
0.0009904   10 hand           : 笏, 鈎, 手鉤, 鉤, 釣り手, 釣手, 手の物, 得物, 物づくり, 物作り
0.0009854    1 tinged         : 麹塵
0.0009794    1 Citrus         : 枸櫞
0.0009780    1 facileness     : 暢達
0.0009718    3 ceremonial     : 笏, 素袍, 式場
0.0009704    6 tired          : 食べ飽きる, 見飽きる, 聞き飽きる, 飽き飽き, 飽きる, 辟易
0.0009690   34 spring         : 細葱, 小葱, 開湯, 葉葱, 白葱, 寝湯, 春駒, 春陽, 陽春, 長葱, ...
0.0009670    4 cutting        : 鉋身, 駒板, 裁ち物, 刃物
0.0009636    2 stapler        : 鈎, 鉤
0.0009605    1 beaming        : 赫灼
0.0009603    1 slither        : 匍う
0.0009600   30 wound          : 弾傷, 刺し傷, かみ傷, 噛み傷, 刺傷, ためらい傷, 深傷, 刀傷, 浅傷, 致死傷, ...
0.0009551    4 souvenir       : 苞苴, 苞, 引き物, 土産物
0.0009520   13 police         : 国警, 軍警, 警吏, 警察, 自警, 市警, 警務, 警棒, 府警, 県警, ...
0.0009487   11 making         : 綯い交ぜ, 綯い混ぜ, 茶杓, 地均し, しん酌, 斟酌, 酌量, 作物所, 物づくり, 物作り, ...
0.0009456    1 fraud          : 剔抉
0.0009407    4 cooking        : 庖丁, 包丁, 揚げ玉, 揚げ油
0.0009391   17 love           : 惚気話, 惚れ薬, べた惚れ, ベタ惚れ, 灼熱, 渇き, 岡惚れ, 惚れる, 敬慕, 敬愛, ...
0.0009375    1 scandal        : 剔抉
0.0009299   29 fish           : 狗母魚, 鮑魚, 鉄炮, 釣鉤, 鉄砲, 釣果, 麹漬け, 釣り堀, 釣堀, 釣り出す, ...
0.0009176    1 fluency        : 暢達
0.0009152    2 volume         : 勺, 書物
0.0009119    2 thoughtless    : 暢気, 粗忽
0.0009111    2 literature     : 羅甸, 佳句
0.0009087    2 stinger        : 鈎, 鉤
0.0009029    2 bellow         : 咆吼, 咆哮
0.0009019    3 rain           : 雨靄, 揚がる, 揚がり
0.0009014    3 amazed         : 驚き入る, 吃驚, 喫驚
0.0008975    6 order          : 擬蠍, 受け賜る, 小為替, 予約, 為替, 庭場
0.0008972    5 dip            : 掬い網, 掬い取る, 酌み取る, 掬いあげる, 掬い上げる
0.0008967    5 flying         : 鯣烏賊, 掲揚, たこ揚げ, 凧揚げ, 飛揚
0.0008925    2 square         : 勺, 広場
0.0008909    5 needlework     : 鈎, 鉤, 為付ける, 縫い物, 縫物
0.0008894    1 moving         : 寫眞
0.0008809    4 straw          : 苞苴, 藁苞, 苞, 俵物
0.0008786    4 carried        : 笏, 錫杖, 小揚, 小揚げ
0.0008745    2 dying          : 殉国, 殉職
0.0008739    2 dog            : 狗肉, 走狗
0.0008738    2 thorn          : 鈎, 鉤
0.0008698    5 custody        : 勾留, 勾引, 拘留, 拘禁, 拘引
0.0008696   25 breast         : 胸ポケ, 胸肉, 胸前, 左胸, 搔き抱く, 豊胸, 抱きよせる, 抱き寄せる, かき抱く, 掻き抱く, ...
0.0008692    2 culture        : 羅甸, 文物
0.0008688   35 period         : 惣領, 惣, 楊弓, 旬, 旬日, 旬間, 石抱き, 局, 作物所, 胸紐, ...
0.0008669    2 following      : 鞄持ち, 殉死
0.0008668    6 kimono         : 縕袍, 胸紐, 湯文字, 段物, 反物, 着物
0.0008655   15 high           : 鞄持ち, 面謁, 下賜, 拝謁, 掲げる, 胸高, 揚々, 揚揚, 揚水, 建て場, ...
0.0008646    7 air            : 勿体, 肺胞, 気泡, 陽炎, 外湯, 浮揚, 物体
0.0008644    2 pointer        : 鈎, 鉤
0.0008632    2 consultation   : 諮詢, 参酌
0.0008584    2 pick           : 枹, 逸物
0.0008571    1 portfolio      : 折り鞄
0.0008559    2 staple         : 鈎, 鉤
0.0008524    3 needle         : 鈎, 鉤針, 鉤
0.0008462    1 glittering     : 赫灼
0.0008460    1 wriggle        : 匍う
0.0008447    3 follicle       : 濾胞, 卵胞, 毛包
0.0008446    1 Scincidae      : 蜥蜴
0.0008446    1 skink          : 蜥蜴
0.0008437    1 handball       : 手鞠
0.0008340    3 nobility       : 袍, 謁, 謁見
0.0008297    3 imperial       : 袍, 笏, 物の具
0.0008277    2 malice         : 鈎, 鉤
0.0008260   10 artillery      : 砲熕, 野砲, 砲兵, 砲戦, 重砲, 砲列, 砲術, 砲, 大砲, 火砲
0.0008239    7 sacrifice      : 殉ずる, 殉じる, 捨て駒, ささげ物, 捧げ物, 投げ物, 投物
0.0008161    2 overemphasis   : 勿体, 物体
0.0008137    7 wooden         : 笏, 鉄炮, 杓文字, 手鉤, 駒札, 鉄砲, 湯桶
0.0008072    2 grey           : 麹塵, 白い物
0.0008051    1 Synodontidae   : 狗母魚
0.0008044    2 blister        : 疱疹, 水疱
0.0008034    4 tool           : 鉋, 走狗, 切れ物, 刃物
0.0007969   11 give           : 賜る, 賜わる, 賜う, 賜ふ, 匂いたつ, 匂い立つ, 匂わす, 揚げる, 包む, 揚がる, ...
0.0007894    1 foot           : 汗疱
0.0007888    1 informal       : 麹塵
0.0007862    1 sport          : 鞠
0.0007843    1 interweave     : 綯い交ぜる
0.0007775    2 Salix          : 楊柳, 楊
0.0007774    1 Portuguese     : 葡
0.0007764    2 clock          : 鈎, 鉤
0.0007723    5 produce        : 苞苴, 苞, 初物, 産物, 作物
0.0007714   14 line           : 殉職, 陽爻, 一句, 承句, 起句, 初句, 結句, 揚げ句, 揚句, 発句, ...
0.0007617    6 sewing         : 鈎, 鉤, 仕立て物, 仕立物, 縫い物, 縫物
0.0007606    1 pustule        : 膿疱
0.0007513    1 woodworking    : 鉋
0.0007501    4 satisfied      : 飽き足りる, 飽足りる, 飽き足る, 飽足る
0.0007447    5 superior       : 勿体, 謁, 謁見, 尤物, 物体
0.0007401    1 saliva         : 泡ぶく
0.0007375    1 trail          : 匍う
0.0007342    1 flunky         : 鞄持ち
0.0007288    3 weaving        : 綯い交ぜ, 綯い混ぜ, 機場
0.0007202   10 family         : 狗母魚, 惣領, 菊科, 釣り書, 釣り書き, 釣書, 釣書き, 骨揚げ, 抱える, 乱菊
0.0007196    1 lignite        : 褐炭
0.0007189    1 hooklike       : 鉤形
0.0007189    1 unciform       : 鉤形
0.0007184    2 shout          : 喝, 咆える
0.0007156   64 place          : 競り場, 駒札, 陽, 陽あたり, 陽当たり, 陽当り, 洗い場, 仕事場, 上がり場, 下り場, ...
0.0007154    3 store          : 百均, １００均, 果物屋
0.0007120    3 pin            : 鈎, 鉤, 揚巻
0.0007119    5 amazement      : 驚がく, 驚愕, 驚異, 驚き, 一驚
0.0007109    2 coarse         : 褐, 楊柳
0.0007098    2 carrier        : 鞄持ち, 抱っこ紐
0.0007089   21 made           : 勾玉, 葱焼き, 偽版, 楊枝, 楊子, 為る, 湯円, 粉物, 刳り物, 刳物, ...
0.0007044    3 rank           : 鞄持ち, 面謁, 改易
0.0007014    1 bishop         : 錫
0.0007003    1 cuttlefish     : 鯣
0.0007003    2 lustrous       : 匂いやか, 匂やか
0.0006981   19 present        : 苞苴, 苞, 配り物, 万場, 届け物, 幣物, 引き物, 引物, 進物, 音物, ...
0.0006981    1 enquiry        : 諮詢
0.0006920    1 uncia          : 雪豹
0.0006916    1 crawl          : 匍う
0.0006888    2 shiny          : 匂いやか, 匂やか
0.0006879    9 tea            : 茶杓, 楊柳, 楊枝, 楊子, 茶湯, 湯茶, 麦湯, 揚がり, 茶の湯
0.0006862    3 emperor        : 麹塵, 拝謁, 献物
0.0006860   14 phrase         : 一句, 言句, 句義, 句例, 句意, 成句, 楽句, 類句, 秀句, 麗句, ...
0.0006849    1 inquiry        : 諮詢
0.0006831    9 dry            : 口渇, 渇する, 渇す, 枯渇, 涸渇, 乾き物, 打ち物, 乾物, 干物
0.0006806    1 fence          : 駒寄せ
0.0006784    9 drink          : 手酌, 晩酌, 酌む, 桜湯, 揚がる, 水物, 摘み物, 飲み物, 飲物
0.0006775    1 inosculation   : 吻合
0.0006775    1 anastomosis    : 吻合
0.0006723    1 oiled          : 炮烙
0.0006714    9 given          : 賜る, 賜わる, 賜杯, 賜盃, 前掲, 例句, 金包, 小菊, 質物
0.0006703    2 frightened     : 吃驚, 喫驚
0.0006697    2 baton          : 笏, 警棒
0.0006674    1 fluent         : 流暢
0.0006666   10 poem           : 古句, 承句, 駄句, 初句, 結句, 起句, 俳句, 下の句, 下句, 上の句
0.0006662    4 boon           : 賜り物, 賜物, 賜, 授かり物
0.0006654   14 office         : 包袋, 分局, 局舎, 来局, 局内, 他局, 本局, 同局, 総局, 医局, ...
0.0006650    3 radiant        : 灼然, 匂いたつ, 匂い立つ
0.0006636    4 Zen            : 喝, 警策, 一喝, 抄物
0.0006624   16 worn           : 袍, 胸章, 古惚ける, 胸高, 湯文字, 湯帷子, 湯巻き, 湯あがり, 湯上がり, 湯上り, ...
0.0006621    3 bright         : 赫灼, 匂う, 光り物
0.0006593    1 pseudocarp     : 偽果
0.0006526    8 reverence      : 渇仰, 敬神, 恭敬, 敬い, 尊敬, 崇敬, 敬, 畏敬
0.0006502    2 importance     : 勿体, 物体
0.0006501    2 ball           : 鞠, 実包
0.0006492    1 ounce          : 雪豹
0.0006469    3 die            : 殉ずる, 殉じる, 揚がる
0.0006453    1 secretary      : 鞄持ち
