Summary: {Weight} {token}: {words[0:10]}
0.0160819    3 velvet         : 天鵝絨, 天鵞絨, 蟻蜂
0.0033907   10 form           : 霧状, 佇い, 佇まい, 宇賀神, 阿形, 完了, 打法, 打ちこむ, 打ち込む, 打込む
0.0033420    1 seashore       : 礒
0.0033156    8 revision       : 増訂, 新訂, 修訂, 訂正, 再訂, 校訂, 更訂, 改訂
0.0033061   12 ant            : 蟻んこ, 山蟻, 蟻蜂, 火蟻, 蟻ん子, 赤蟻, 侍蟻, 羽蟻, 黒蟻, 働き蟻, ...
0.0032866    1 myna           : 八哥鳥
0.0032821    2 leader         : 単于, 頂く
0.0032219    1 Chang          : 嫦娥
0.0032031    5 ship           : 艤装, 荷くずれ, 荷崩れ, 肋材, 漕ぎ寄せる
0.0031848    4 strain         : 欹てる, しわ寄せ, シワ寄せ, 皺寄せ
0.0030605    2 infringement   : 蹂躙, 蹂躪
0.0030001    9 spirit         : 谺, 邪鬼, 義心, 呼びだす, 呼び出す, 呼出す, 寄坐, 口寄, 口寄せ
0.0029866    4 sacrifice      : 供犠, 犠打, 犠飛, 犠牲
0.0029843    1 soup           : 薯蕷汁
0.0029597    2 violation      : 蹂躙, 蹂躪
0.0029504    6 setting        : 全灯, 予約, 焼き打ち, 焼打, 焼打ち, 狙い打ち
0.0029344   11 shape          : 畸型, 畸形, 佇い, 佇まい, 何型, 奇形, 奇岩, 奇巌, 火灯, 瓦灯, ...
0.0028409    2 iniquity       : 奸譎, 姦譎
0.0028335    8 shore          : 長汀, 汀, 流れ寄る, 打ち寄せる, 打ちあがる, 打ち上がる, 打ち上る, 打ち揚がる
0.0028118    1 holiday        : 別墅
0.0027095    9 small          : 碕, 埼, 崎, 駒寄せ, 野衾, 鸚哥, 才槌, 些事, 瑣事
0.0027073    1 e              : 嫦娥
0.0027072   13 water          : 貯湯, 汀, 牙虫, 灌頂, 貯水, 河水, 呼び出し, 呼出, 呼出し, 河骨, ...
0.0026937   11 moth           : 雀蛾, 夜蛾, 白灯蛾, 尺蛾, 蚕蛾, 灯蛾, 毒蛾, 螟蛾, 蛾, 芋虫, ...
0.0026570   16 talented       : 菁莪, 才穎, 才英, 多才, 人才, 俊才, 儁才, 駿才, 才物, 才人, ...
0.0026556    3 full           : 全灯, 数奇, 花野
0.0026441    3 retreat        : 別墅, 打ち返す, 打返す
0.0026302   31 light          : 全灯, 柔らか, 柔かい, 柔らかい, 霧雨, 宝灯, 天灯, 尾灯, 竿灯, 軒灯, ...
0.0025727    3 wickedness     : 奸譎, 姦譎, 邪曲
0.0025175   12 home           : 別墅, 茅門, 我が家, 我家, 閉居, 仕事帰り, 町屋, 邪魔, 町家, 呼び戻す, ...
0.0024436    2 goddess        : 嫦娥, 伊邪那美
0.0024226    9 graceful       : 婀娜, 雅びやか, 雅やか, 都雅, 清雅, 温雅, 雅味, 優雅, 典雅
0.0024102    2 enjoying       : 菁莪, 河床
0.0023976    1 rigging        : 艤装
0.0023923    1 waterside      : 汀
0.0023290    1 stool          : 椅子
0.0023257    7 common         : 田鷸, 渡鴉, 喉風邪, 風邪, 呼び名, 呼名, 俗事
0.0023116    2 chair          : 椅子, 議長
0.0022998    9 beautiful      : 婀娜, 綺譚, 綺麗, 蛾眉, 奇捷, 奇勝, 奇麗, 美事, 見事
0.0022375    1 outfit         : 艤装
0.0022306    1 rapacious      : 豺狼
0.0022288    1 coquettish     : 婀娜
0.0022118   20 ceremony       : 盂蘭盆, 茅門, 灌頂, 秘儀, 閉式, 大儀, 盛儀, 婚儀, 儀典, 儀じょう, ...
0.0022091    3 country        : 別墅, 田舎町, 野人
0.0022060    2 wolf           : 豺狼, 餓狼
0.0021993    3 tanned         : 鞣し革, 鞣皮, 鞣革
0.0021967    1 seductive      : 婀娜
0.0021722    4 conscientious  : 叮嚀, 丁寧, 律儀, 律義
0.0021373    1 reverberation  : 谺
0.0021275   13 edge           : 汀, 矛先, 苛々, 苛苛, 町はずれ, 町外れ, 河辺, すり寄る, 摩り寄る, 擦り寄る, ...
0.0021133    4 leather        : 鞣し革, 鞣皮, 鞣革, 鞣す
0.0021033    3 lofty          : 巍峨, 亭々, 亭亭
0.0021032    4 dubious        : 訝しむ, 怪訝, 訝しい, 如何わしい
0.0021002   11 Chinese        : 嫦娥, 矛, 乎古止点, 承句, 長芋, 承, 漢才, 演義, 鬼灯, 提灯, ...
0.0020774   14 city           : 埼玉, 宮崎, 長崎, 高崎, 川崎, 市区町村名, 港町, 宇都宮, 市議, 丁目, ...
0.0020503   11 species        : 蟻蜘蛛, 白灯蛾, 衣蛾, 酢橘, 狼牙, 野老葛, 深山鴉, 侍蟻, 花茗荷, 河骨, ...
0.0020497   25 bud            : 頂芽, 芽鱗, わき芽, 脇芽, 葉芽, 芽吹き, 嫩芽, 腋芽, 側芽, 子芋, ...
0.0020416    5 storage        : 貯湯, 貯留, 貯蔵, 貯水, 野積み
0.0020053    1 renal          : 腎盂
0.0019982   15 time           : 爛柯, きも可愛い, 予々, 予予, 猶予, 予て, 何時ごろ, 何時頃, 何時何時, 何時, ...
0.0019924    1 echo           : 谺
0.0019906    8 clear          : 冴え返る, 冴返る, 明了, 炳乎, 冴える, 綺麗, 了然, 奇麗
0.0019652    1 merciless      : 豺狼
0.0019628    3 courteous      : 叮嚀, 丁寧, 丁重
0.0019559    3 equipment      : 艤装, 機材, 器材
0.0019508    3 charming       : 婀娜, 可愛い, 可愛
0.0019467    1 wriggler       : 孑孑
0.0019457    2 raising        : 菁莪, 才覚
0.0019364    1 engrossed      : 爛柯
0.0019033   33 strange        : 畸型, 畸形, 奇石, 奇木, 奇獣, 奇祭, 奇説, 不思議, 奇しき, 奇癖, ...
0.0018941    6 animal         : 供犠, 鞣し革, 鞣皮, 鞣革, 野放し, 野獣
0.0018867    2 thorough       : 叮嚀, 丁寧
0.0018845    3 polite         : 叮嚀, 丁寧, 丁重
0.0018674    2 ramie          : 青苧, 苧麻
0.0018502    1 flock          : 群鴉
0.0018476   35 town           : 町触, 町触れ, 市区町村名, 町政, 町育ち, 町代, 町歩き, 町娘, 町制, 町議, ...
0.0018158    5 post           : 椅子, 兼務, 適材, 野, 事後
0.0018067   32 business       : 何用, 野暮用, 仕事納め, 先務, 閉店, 閉業, 実務, 商才, 常務, 社務, ...
0.0018056    1 murder         : 群鴉
0.0018003    2 tranquility    : 寧静, 静寧
0.0017928   12 cold           : 冴え返る, 冴返る, 喉風邪, 冴える, 風邪薬, 夏風邪, 風邪ひき, 風邪引き, 鼻風邪, 風邪声, ...
0.0017914    1 maha           : 摩訶
0.0017816    1 greedy         : 豺狼
0.0017698    1 repellant      : きも可愛い
0.0017644    6 suspicious     : 訝しむ, 怪訝, 訝しい, 如何わしい, 可笑しな, 可笑しい
0.0017607    1 sacrificial    : 供犠
0.0017583    1 dissimulation  : 譎詐
0.0017574    1 pelvis         : 腎盂
0.0017216   38 Japanese       : 著莪, 酢橘, 弖爾乎波, 丁種, 茅潜り, 料亭, 羅宇, 野衾, 虎河豚, 灌頂, ...
0.0017062    2 fiber          : 青苧, 苧
0.0017000    1 capillary      : 河原蓬
0.0016829    4 civil          : 叮嚀, 丁寧, 公事, 民事
0.0016829    2 craggy         : 峨々, 峨峨
0.0016784    2 mace           : 槌矛, 鎚矛
0.0016661    3 careful        : 叮嚀, 丁寧, 熟議
0.0016630    1 track          : 爛柯
0.0016454    1 facial         : 面疔
0.0016357    1 maggot         : 孑孑
0.0016274    2 deviation      : 偏倚, 片寄り
0.0016274    2 bias           : 偏倚, 片寄り
0.0016263    9 mist           : 霧状, 川霧, 毒霧, 夕霧, 朝霧, 狭霧, 霧消, 煙霧, 霧
0.0016132    3 radical        : 鞣し革, 鞣皮, 鞣革
0.0016090    1 larva          : 孑孑
0.0016045   14 era            : 承保, 治承, 承暦, 承徳, 承平, 承安, 承和, 承元, 承久, 承応, ...
0.0016001    3 position       : 椅子, 務める, 打点
0.0015986    7 story          : 綺談, 綺譚, 奇譚, 奇談, 取材, 拵え事, 記事
0.0015955    1 towering       : 巍峨
0.0015520    1 wormwood       : 河原蓬
0.0015514   18 government     : 開庁, 閉庁, 入庁, 公儀, 登庁, 官庁, 本庁, 庁内, 庁舎, 庁, ...
0.0015362    1 isolated       : 孑然
0.0015362    1 helpless       : 孑然
0.0015226    1 Artemisia      : 河原蓬
0.0015192   10 lean           : 倚る, 預ける, 寄りかかる, 寄り掛かる, 寄り掛る, 寄せ掛ける, 寄る, 寄っかかる, 寄っ掛かる, 片寄る
0.0015125   43 work           : 増訂, 一仕事, 隊務, 予鈴, 登庁, 作務, 事務, 劇務, 激務, 仕事帰り, ...
0.0015099   13 grass          : 鴨茅, 浅茅生, 白茅, 浅茅, 茅茨, 茅萱, 茅, 茅の輪, 茅ぶき, 茅葺, ...
0.0015072    2 jagged         : 峨々, 峨峨
0.0014995    2 doubtful       : 訝しむ, 訝しい
0.0014964    3 fan            : 俄, 俄か, 苧環
0.0014899   17 unusual        : 畸型, 畸形, 奇木, 奇獣, 穎才, 英才, 奇書, 奇計, 如何物, 奇抜, ...
0.0014876    1 soaring        : 巍峨
0.0014631    2 brokerage      : 牙婆, 牙保
0.0014603    9 many           : 何年, 大寄せ, 螟蛾, 大寄, 何程, 何ほど, 何ぼ, 何千, 幾何
0.0014530    7 feel           : 佇い, 佇まい, 訝る, 承ける, 思い寄る, 打感, 事
0.0014522    3 precipitous    : 崎嶇, 嵯峨, 奇峭
0.0014451    1 mosquito       : 孑孑
0.0014430    1 July           : 盂蘭盆
0.0014255    2 rugged         : 峨々, 峨峨
0.0014017    4 prefecture     : 埼玉, 宮崎, 長崎, 長野
0.0014010    1 peacefulness   : 寧静
0.0013953    3 crow           : 寒鴉, 深山鴉, 鴉
0.0013920    2 hot            : 貯湯, 天灯
0.0013916    1 Bon            : 盂蘭盆
0.0013873    3 hemp           : 苧殻, 苧, 苧環
0.0013799    6 hide           : 鞣す, 鞣し革, 鞣皮, 鞣革, 阿膠, 打っ叩く
0.0013736   26 material       : 宣材, 母材, 花材, 基材, 壁材, 残材, ろ材, 濾材, 廃材, 材質, ...
0.0013689    2 laughter       : 呵々, 呵呵
0.0013661    7 cogon          : 浅茅生, 白茅, 浅茅, 茅茨, 茅萱, 茅, 茅の輪
0.0013487    4 peace          : 静寧, 安寧, 和議, 無事
0.0013446    3 rest           : 倚る, 寄せ掛ける, 余事
0.0013438    3 spear          : 瓊矛, 矛先, 矛
0.0013391    2 disgusting     : きも可愛い, 曲事
0.0013233    7 elegance       : 幽雅, 雅び, 古雅, 雅趣, 雅致, 風雅, 雅
0.0013228    1 attractive     : きも可愛い
0.0013205   13 sweet          : 橘飩, 芋堀り, 芋掘り, 紫芋, 唐芋, 乾し芋, 干し芋, 焼き芋, 焼芋, 芋がゆ, ...
0.0013135    5 cute           : きも可愛い, 可愛らしい, 可愛い, 可憐, 可愛
0.0013073    4 fabrication    : 譎詐, 作り事, 空事, 拵え事
0.0012975   20 evil           : 綺語, 毒霧, 邪術, 邪鬼, 邪眼, 奸邪, 邪視, 邪道, 邪欲, 邪智, ...
0.0012967    1 falsehood      : 譎詐
0.0012889   12 sound          : 呵々, 呵呵, 冴える, 転呼, 長呼, 丁々, 丁丁, 打々, 打打, 打つ, ...
0.0012854    1 calmness       : 寧静
0.0012672    3 hasty          : 俄仕込み, 俄, 俄か
0.0012657    1 twilled        : 綺
0.0012628   47 call           : 呼び留める, 呼び合う, 呼びつける, 呼び付ける, 呼付ける, 呼びだす, 呼び出す, 呼出す, 呼び出し, 呼出, ...
0.0012597   10 look           : 佇い, 佇まい, 冴える, 預かる, 町並, 町並み, 打ち眺める, 打眺める, 打ち見る, 打見る
0.0012408   11 soft           : 柔らかめ, 柔肉, 柔毛, 柔かい, 柔らかい, 柔らか, 柔肌, 柔い, 柔弱, 柔, ...
0.0012392   13 nail           : 折れ釘, 金釘, 釘隠, 釘隠し, 釘抜き, 隠し釘, 犬釘, 釘, 打ちつける, 打ち付ける, ...
0.0012364    3 dear           : 我妹, 阿兄, 可愛い
0.0012187   18 go             : 爛柯, 序盤, 承ける, 決め打ち, 丁々, 丁丁, 野放し, 寄る辺, 寄せ, 碁打ち, ...
0.0012172    7 standing       : 佇立, 佇み, 立ち仕事, 角打ち, 野点, 野立て, 行灯
0.0012151    2 peg            : 掛け釘, 木釘
0.0012127   29 talent         : 博才, 才学, 筆才, 楽才, 才芸, 才器, 無才, 穎才, 英才, 弁才, ...
0.0012114    2 darling        : 我妹, 可愛い
0.0012018    3 fellow         : 畸人, 奇人, 野郎
0.0012002    4 year           : 何年, 仕事納め, 初荷, 歳事
0.0011901    5 festival       : 盂蘭盆, 奇祭, 万灯, 野師, 祭事
0.0011890   60 someone        : 預かり人, 預ける, 灌頂, 呼び留める, 呼びつける, 呼び付ける, 呼付ける, 呼びだす, 呼び出す, 呼出す, ...
0.0011881   10 hard           : 崎嶇, 一仕事, 苛酷, 働き蟻, 劇務, 激務, 荒仕事, 打ん殴る, 打ち噛ます, 打ち据える
0.0011870    3 torture        : 呵責, 責め苛む, 苛む
0.0011866    8 japonica       : 蟻蜘蛛, 著莪, 花茗荷, 藪茗荷, 山の芋, 山芋, 河骨, 走野老
0.0011737   25 cargo          : 荷印, 荷室, 空荷, 帰り荷, 荷おろし, 荷下ろし, 荷卸, 荷卸し, 荷降ろし, 上荷, ...
0.0011699    1 blaming        : 批議
0.0011675    3 suede          : 鞣し革, 鞣皮, 鞣革
0.0011595    6 job            : 手間仕事, 所務, 仕事探し, 仕事人, 大仕事, 仕事
0.0011496   10 task           : 一仕事, 先務, 難儀, 務まる, 任務, 務め, 業務, 汚れ仕事, 大仕事, 仕事
0.0011488    2 appearance     : 佇い, 佇まい
0.0011108    2 roundabout     : 迂言, 迂遠
0.0011053    3 difficult      : 崎嶇, 一仕事, 難儀
0.0010927    5 horseback      : 騎馬, 騎乗, 騎射, 騎士, 騎行
0.0010828   19 duty           : 丁種, 所務, 役儀, 専務, 本務, 義務, 義理, 法務, 服務, 任務, ...
0.0010795   12 great          : 摩訶, 豪儀, 阿僧祇, 擦った揉んだ, 河鵜, 野雁, 大義, 偉才, 異才, 大事, ...
0.0010773    2 expansion      : 増訂, 補訂
0.0010739    3 malformation   : 畸型, 畸形, 奇形
0.0010655    6 firm           : 牢乎, 断々乎, 断断乎, 断乎, 確乎, 閉まる
0.0010632    1 sandspit       : 州崎
0.0010631    2 blooming       : 花橘, 可憐
0.0010629   20 order          : 整序, 町触, 町触れ, 序次, 次序, 語序, 序, 序で, 秩序, 序列, ...
0.0010626   16 conference     : 諮議, 公議, 和議, 密議, 内議, 一議, 謀議, 評議, 党議, 談議, ...
0.0010476   11 long           : 何年, 長呼, 何處, 丁, 何処, 寄り道, 寄道, 手事, 打ちつづく, 打ち続く, ...
0.0010378    7 Buddhist       : 盂蘭盆, 邪魔, 務め, 万灯, 龕灯, 仏事, 法事
0.0010199    3 evident        : 明了, 炳乎, 了然
0.0010182    6 potatoes       : 橘飩, 芋堀り, 芋掘り, 芋洗い, 芋がゆ, 芋粥
0.0010100    8 opening        : 開庁, 開け閉め, 開け閉て, 序, 序盤, 開閉, 芽吹き, 寄り付き
0.0010082   12 taro           : 子芋, 小芋, 親芋, 芋苗, 芋茎, 芋がら, 芋幹, 里芋, えび芋, 海老芋, ...
0.0010080    1 shower         : 俄雨
0.0010069   14 refined        : 俗了, 風雅, 文雅, 高雅, 閑雅, 雅俗, 雅馴, 雅語, 雅言, 優雅, ...
0.0009956   12 game           : 爛柯, 大寄せ, 序盤, 大寄, 投了, 丁半, 遊び事, 野良, 当て事, 打ち掛け, ...
0.0009854    3 dig            : 掻っ穿る, 穿る, 穿り返す
0.0009823    5 board          : 爛柯, 入庁, 庁, 板材, 寄宿
0.0009757   10 mysterious     : 不可知, 奇木, 奇譚, 不思議, 奇しき, 怪奇, 奇っ怪, 奇怪, 怪事, 不可解
0.0009756    1 scapegoat      : 犠牲
0.0009751    2 spray          : 霧状, 霧
0.0009747   10 stone          : 奇石, 丁石, 町石, 石材, 打製, 野面, 打ち欠く, 打ちこむ, 打ち込む, 打込む
0.0009737   13 family         : 夜蛾, 雀蛾, 牙虫, 螟蛾, 我が家, 我家, 箱河豚, 町屋, 寄生蠅, 町家, ...
0.0009679    2 caustic        : 啖呵, 苛性
0.0009576    5 bearing        : 支承, 儀容, 我慢, 荷い, 荷ない
0.0009573    3 deformity      : 畸型, 畸形, 奇形
0.0009531    8 hall           : 席亭, 堂宇, 野音, 議場, 寄せ場, 寄場, 寄席, 寄宿
0.0009444    3 refinement     : 幽雅, 雅び, 風雅
0.0009393    3 skit           : 俄, 俄か, 漫才
0.0009323    4 resolute       : 断々乎, 断断乎, 断乎, 確乎
0.0009307   42 matter         : 何用, 別儀, 穿つ, 楽事, 儀, 別義, 預ける, 預かる, 付議, 附議, ...
0.0009285    1 shoe           : 支承
0.0009182    8 stem           : 芽株, 羅宇, 茎頂, 芽かぶ, 芋苗, 芋茎, 芋がら, 芋幹
0.0009166   16 day            : 寧日, 仕事納め, 開庁, 閉庁, 閉店, 閉校, 閉業, 閉館, 閉院, 酉の町, ...
0.0009155    1 loiter         : 佇む
0.0009137   13 potato         : 芋堀り, 芋掘り, 紫芋, 唐芋, 乾し芋, 干し芋, 焼き芋, 焼芋, 種芋, 芋版, ...
0.0009120    3 finishing      : 刷了, 議了, 読了
0.0009113    4 winter         : 寒鴉, 冬芽, 寄せ鍋, 寄鍋
0.0009101    4 riding         : 騎馬, 騎虎, 騎乗, 騎行
0.0009081   11 love           : 我妹, 餓える, 邪恋, 和事, 濡れ事, 濡事, 寄せる, 艶事, 情事, 色事, ...
0.0009078   14 elegant        : 雅びやか, 雅やか, 文雅, 清雅, 高雅, 閑雅, 雅称, 雅語, 雅言, 風雅, ...
0.0009077   14 fog            : 毒霧, 山霧, 暁霧, 海霧, 濃霧, 夜霧, 朝霧, 迷霧, 霧中, 狭霧, ...
0.0009066    1 maltreatment   : 呵責
0.0009008   12 mountain       : 崎嶇, 山霧, 頂, 閉山, 頂点, 絶頂, 山頂, 頂き, すそ野, 裾野, ...
0.0008992    2 citrus         : 柑橘, 酢橘
0.0008956   10 music          : 席亭, 灌頂, 楽才, 哥沢, 雅楽, 寄せ場, 寄場, 寄席, 手事, 打ち込み
0.0008924    2 steep          : 崎嶇, 奇峭
0.0008911    1 crisply        : 冴え冴え
0.0008905    4 sudden         : 俄, 俄か, 俄然, 奇利
0.0008875    1 navigational   : 防材
0.0008733    2 offhand        : 俄, 俄か
0.0008684    1 victim         : 犠牲
0.0008630    5 flower         : 花橘, 花材, 花芽, 野花, 印可
0.0008553    1 profound       : 幽雅
0.0008541   11 temple         : 宇, 堂宇, 寺務, 閉院, 揉み上げ, 作務, 天の邪鬼, 天邪鬼, 法務, 献灯, ...
0.0008480   12 charge         : 預かり人, 預け物, 預かり物, 寺務, 主務, 電荷, 預ける, 預かる, 専務, 荷電, ...
0.0008476    1 enlargement    : 増訂
0.0008450    5 fly            : 犠打, 犠飛, 邪飛, 寄生蠅, 凡打
0.0008433    2 silk           : 綺, 蚕蛾
0.0008262    9 consultation   : 諮議, 内議, 談議, 商議, 合議, 凝議, 協議, 回議, 談義
0.0008246    1 spider         : 蟻蜘蛛
0.0008221    1 conscience     : 呵責
0.0008220    3 bookbinding    : 丁合, 丁合い, 折り丁
0.0008201    1 activity       : 爛柯
0.0008191    1 fabric         : 綺
0.0008129    7 line           : 汀線, 承句, 承, 阿弥陀, 阿彌陀, 事始め, 打つ
0.0008095    1 iris           : 著莪
0.0008071    5 screw          : 折れ釘, ねじ釘, ネジ釘, 螺子釘, 阿檀
0.0008043    3 rain           : 俄雨, 霧雨, 打っ叩く
0.0008036    2 crank          : 畸人, 奇人
0.0007970    4 explanation    : 迂言, 義解, 釈義, 正義
0.0007948    2 impromptu      : 俄, 俄か
0.0007947    9 plant          : 狼牙, 苧, 茎頂, 蟻巻, わき芽, 脇芽, 腋芽, 寄生木, 鬼灯
0.0007909    2 piecework      : 手間仕事, 賃仕事
0.0007907    6 agency         : 来庁, 入庁, 同庁, 庁内, 庁, 官庁
0.0007884    2 freak          : 畸人, 奇人
0.0007876   10 stop           : 佇む, 呼び留める, 呼びとめる, 呼び止める, 呼止める, 了う, 立ち寄る, 寄る, 打ち切る, 打切る
0.0007865   14 gathering      : 丁合, 丁合い, 折り丁, 亭主, 呼集, 茶事, 取材, 寄り合い, 寄合, 寄合い, ...
0.0007847    1 accusation     : 呵責
0.0007802    6 queer          : 畸人, 奇しき, 奇天烈, 奇人, 奇妙, 奇異
0.0007796    1 articulate     : 明了
0.0007761   14 odd            : 畸人, 奇祭, 丁半, 奇, 奇天烈, 奇人, 奇体, 奇態, 奇妙, 奇特, ...
0.0007756    1 bridge         : 支承
0.0007756    8 preface        : 序詞, 自序, 序, 序論, 序文, 序章, 序言, 仮名序
0.0007731    1 livelihood     : 佇み
0.0007673    3 correction     : 修訂, 訂正, 更訂
0.0007640   10 eccentric      : 畸人, 傾奇者, 奇人, 奇骨, 奇行, 奇矯, 奇, 奇抜, 可笑しな, 可笑しい
0.0007555    4 support        : 支承, 呼ぶ, 荷担, 裏打ち
0.0007512    2 clearness      : 冴, 冴え
0.0007507    1 speaking       : 迂言
0.0007497    1 thin           : 綺
0.0007413    1 unknowable     : 不可知
0.0007404    1 boorishness    : 野暮天
0.0007398   11 load           : 一荷, 載荷, 上荷, 荷くずれ, 荷崩れ, 積み荷, 積荷, 荷重, 負荷, 荷, ...
0.0007354    2 boom           : 防材, 頂点
0.0007321    3 skillfulness   : 冴, 冴え, 八丁
0.0007301    8 unexpected     : 俄, 俄か, 奇利, 奇捷, 奇勝, 奇遇, 椿事, 珍事
0.0007290    7 new            : 新訂, 開庁, 転呼, 若芽, 新奇, 事新しい, 事始め
0.0007283    2 clarity        : 冴, 冴え
0.0007217    3 stand          : 佇む, 凝乎と, 行灯
0.0007205    3 abrupt         : 俄, 俄か, 打っ付け
0.0007194   14 deposit        : 郵貯, 預かり証, 預り証, 預かり金, 預り金, 貯金, 預け入れる, 預金, 預ける, 預け入れ, ...
0.0007188   16 house          : 茅門, 石打, 荷ほどき, 荷解き, 一宇, 我が家, 我家, 町屋, 町家, 閉門, ...
0.0007170    8 introduction   : 序奏, 序詞, 序, 序論, 序文, 序説, 序章, 序言
0.0007124   27 river          : 川霧, 河郎, 河明り, 河谷, 河風, 河神, 河道, 河水, 河伯, 河系, ...
0.0007061    4 nose           : 掻っ穿る, 穿り出す, 穿る, 穿鑿
0.0007042   25 meaning        : 別儀, 義訓, 句義, 古義, 別義, 両義, 転義, 義解, 字義, 本義, ...
0.0007022    8 land           : 預かり人, 所務, 町, 荒れ野, 曠野, 荒野, 牧野, 原野
0.0007014    5 cruel          : 苛虐, 苛酷, 苛める, 邪慳, 邪険
0.0007009   19 shut           : 閉ざす, 釘づけ, 釘付け, 閉じる, 閉じこもる, 閉じ篭もる, 閉じ篭る, 閉じ籠もる, 閉じ籠る, 閉じ込もる, ...
0.0006985    8 clean          : 掻っ穿る, 綺麗, 穿る, 呼び出し, 呼出, 呼出し, 奇麗, 快打
0.0006984   17 plain          : 明了, 柔婉, 六義, 了い, 沃野, 荒れ野, 野面, 広野, 平野, 野原, ...
0.0006946    9 military       : 丁種, 隊務, 軍務, 兵務, 警務, 白丁, 兵事, 武事, 軍事
0.0006920    1 blame          : 呵責
0.0006908    2 commanding     : 凛乎, 凜乎
0.0006895    4 pick           : 掻っ穿る, 穿り出す, 穿る, 苛める
0.0006870    7 prefectural    : 来庁, 道庁, 府庁, 県庁, 府議, 県議, 知事
0.0006823    5 living         : 犠牲, 野生, 寄食, 寄寓, 野老
0.0006796    7 life           : 崎嶇, 承ける, 万才, 河竹, 数奇, 視野, 投げ打つ
0.0006775    1 bronze         : 銅矛
0.0006735   15 public         : 安寧, 公序, 公議, 公儀, 世務, 官公庁, 傾奇者, 物議, 服務, 公務, ...
0.0006688    1 invisibility   : 不可視
0.0006669    3 horseman       : 単騎, 騎手, 一騎
0.0006650    1 quizzical      : 怪訝
0.0006621    8 clothes        : 綺羅, 衣蛾, 町着, 揉み洗い, 傾奇者, 了い, 野良着, 仕事着
0.0006528   16 name           : 亭, 市区町村名, 雅称, 雅号, 呼び名, 呼名, 町名, 呼びならわす, 呼び習わす, 呼称, ...
0.0006508    7 building       : 宇, 殿宇, 庁内, 庁舎, 材木, 石材, 建材
0.0006475    1 cloakroom      : 預かり所
0.0006459    1 distinct       : 明了
0.0006447    4 wait           : 単騎, 凝乎と, 何々, 何何
0.0006442    2 beast          : 奇獣, 野獣
0.0006442    1 aisle          : 宇
0.0006411    1 owlet          : 夜蛾
0.0006411    1 Noctuidae      : 夜蛾
0.0006411    1 noctuid        : 夜蛾
0.0006410    3 model          : 何型, 儀表, 阿闍梨
0.0006394    4 pure           : 純乎, 醇乎, 綺麗, 奇麗
0.0006391   16 goods          : 牙保, 倉荷, 荷渡し, 入荷, 貨財, 荷さばき, 荷捌, 荷捌き, 荷動き, 荷受, ...
